relationship_id,traveler_id_1,traveler_id_2,relationship_type,verified
27323,76438,18217,Child,0
27324,121479,90340,Parent,1
27325,55032,103048,Sibling,1
27326,24368,64656,Parent,1
27327,126307,137846,Sibling,1
27328,116941,137039,Spouse,1
27329,127265,32359,Spouse,0
27330,44159,145446,Spouse,1
27331,43320,85754,Spouse,0
27332,106047,54156,Parent,1
27333,46651,75706,Spouse,0
27334,49981,136620,Spouse,0
27335,122220,48041,Sibling,1
27336,50443,10482,Parent,0
27337,93672,62711,Spouse,0
27338,58070,133816,Parent,1
27339,114832,128260,Other,0
27340,79774,18246,Spouse,1
27341,25470,69361,Spouse,0
27342,121659,101953,Child,0
27343,82770,111237,Sibling,1
27344,23439,131455,Spouse,1
27345,49379,60217,Sibling,1
27346,108289,51912,Grandchild,1
27347,134401,39977,Parent,1
27348,26177,13893,Child,1
27349,41925,10502,Spouse,1
27350,56096,120459,Other,0
27351,73456,14737,Grandchild,1
27352,88304,36838,Spouse,1
27353,50718,131084,Child,1
27354,107090,11242,Child,1
27355,139436,120150,Spouse,1
27356,108867,13304,Spouse,1
27357,134273,132779,Spouse,0
27358,36840,107092,Child,0
27359,18803,82863,Parent,0
27360,29395,112562,Spouse,0
27361,75069,99190,Child,1
27362,42877,111253,Child,1
27363,41562,86542,Spouse,1
27364,16239,51500,Other,1
27365,112010,57827,Other,1
27366,22067,39273,Sibling,1
27367,110258,143721,Parent,0
27368,114936,29007,Parent,1
27369,126846,119252,Spouse,1
27370,50616,7234,Spouse,1
27371,133369,106834,Parent,1
27372,127919,125278,Child,0
27373,129797,112695,Child,1
27374,136899,120175,Spouse,1
27375,73460,22563,Spouse,1
27376,146739,50663,Spouse,1
27377,105448,75878,Spouse,0
27378,125327,17902,Child,0
27379,93577,53580,Spouse,0
27380,87263,46979,Sibling,1
27381,140793,48219,Spouse,1
27382,2175,127756,Child,1
27383,68862,79030,Spouse,1
27384,12099,24686,Child,0
27385,31817,787,Parent,1
27386,11321,132290,Parent,1
27387,103768,20641,Spouse,1
27388,67382,11927,Parent,1
27389,3737,60215,Sibling,0
27390,28548,79063,Sibling,0
27391,56688,82215,Other,1
27392,3438,72792,Spouse,0
27393,62453,4625,Parent,0
27394,106690,22589,Parent,1
27395,19544,8534,Parent,1
27396,138226,140037,Spouse,0
27397,5619,51909,Spouse,1
27398,19546,107638,Parent,1
27399,101407,61755,Sibling,0
27400,5132,73729,Child,1
27401,95117,81368,Sibling,1
27402,25445,119284,Spouse,1
27403,123255,118484,Spouse,1
27404,143712,100331,Sibling,0
27405,85309,47100,Spouse,1
27406,30508,830,Spouse,1
27407,54646,129735,Spouse,1
27408,58317,105997,Spouse,1
27409,105511,31919,Sibling,0
27410,134821,25132,Spouse,0
27411,44143,2746,Parent,1
27412,115941,60950,Spouse,0
27413,114889,31392,Sibling,1
27414,96305,52933,Sibling,0
27415,73792,124783,Grandparent,1
27416,113127,141141,Parent,0
27417,139017,11739,Spouse,1
27418,9917,90173,Child,0
27419,127332,32709,Sibling,1
27420,65967,112841,Spouse,0
27421,471,14965,Parent,1
27422,47333,145987,Parent,1
27423,10693,58648,Other,1
27424,56948,23961,Grandchild,1
27425,129600,28386,Spouse,1
27426,44891,86976,Sibling,1
27427,13018,64799,Parent,1
27428,20768,42149,Parent,0
27429,131525,40161,Parent,1
27430,82445,49252,Parent,0
27431,56477,138168,Sibling,1
27432,94086,74583,Other,0
27433,20734,124242,Child,1
27434,82776,37399,Sibling,1
27435,76991,124503,Spouse,0
27436,114223,123892,Spouse,1
27437,87634,16099,Spouse,0
27438,51828,54895,Spouse,1
27439,81428,76593,Spouse,1
27440,118696,115357,Parent,0
27441,122823,96730,Grandchild,0
27442,12734,86790,Parent,1
27443,14409,22290,Sibling,1
27444,40230,132978,Spouse,1
27445,44187,65635,Spouse,1
27446,110536,98487,Sibling,1
27447,67178,55422,Parent,0
27448,69769,138643,Child,1
27449,38958,44432,Sibling,1
27450,65873,51601,Sibling,0
27451,129595,107233,Sibling,0
27452,91579,83198,Spouse,0
27453,35090,16996,Spouse,1
27454,105532,87977,Child,0
27455,28718,127937,Sibling,1
27456,111396,7212,Child,0
27457,6399,35268,Child,1
27458,69258,63503,Sibling,1
27459,101807,37103,Sibling,0
27460,113086,107433,Child,1
27461,77083,5541,Spouse,1
27462,61166,41559,Other,1
27463,99736,44772,Sibling,1
27464,137610,35892,Spouse,0
27465,139269,145109,Parent,1
27466,20888,128945,Child,1
27467,149758,83014,Child,1
27468,110295,139016,Spouse,1
27469,76271,91330,Sibling,1
27470,110587,82875,Spouse,0
27471,64942,87248,Other,1
27472,124451,102347,Parent,1
27473,88580,136883,Child,1
27474,65557,91540,Other,1
27475,87192,143510,Spouse,0
27476,53879,48350,Sibling,0
27477,124984,7825,Spouse,1
27478,35511,121850,Spouse,0
27479,22800,64027,Sibling,1
27480,18995,19998,Grandparent,1
27481,54327,91662,Grandchild,1
27482,107358,92833,Parent,1
27483,20146,42733,Parent,1
27484,69159,90167,Parent,0
27485,134233,131121,Spouse,0
27486,141913,115534,Spouse,1
27487,87035,49290,Sibling,0
27488,149265,144915,Grandparent,1
27489,25588,62373,Parent,0
27490,87005,42886,Spouse,1
27491,29547,136395,Other,1
27492,11468,137112,Sibling,1
27493,137844,32045,Sibling,0
27494,4636,71897,Spouse,0
27495,136156,103936,Spouse,1
27496,129133,23603,Grandchild,1
27497,65841,40422,Parent,1
27498,143493,107017,Sibling,1
27499,55975,37988,Spouse,1
27500,87961,119491,Spouse,0
27501,4739,67443,Spouse,1
27502,53786,76311,Sibling,1
27503,42827,58255,Grandchild,1
27504,45606,109401,Other,1
27505,39080,28579,Parent,1
27506,19949,1350,Spouse,1
27507,22554,13257,Parent,1
27508,59128,41989,Spouse,1
27509,103499,73934,Spouse,1
27510,9392,44538,Spouse,0
27511,109687,54238,Spouse,1
27512,149365,106713,Parent,1
27513,19763,133686,Sibling,1
27514,16063,61385,Parent,0
27515,142698,5754,Spouse,1
27516,10181,847,Sibling,1
27517,38082,19810,Spouse,1
27518,75196,32327,Sibling,1
27519,18256,103563,Child,1
27520,54826,76641,Sibling,1
27521,44793,102850,Parent,0
27522,13701,51902,Spouse,1
27523,96086,23472,Spouse,1
27524,59591,129025,Spouse,1
27525,124313,147523,Other,1
27526,145010,27473,Spouse,0
27527,101131,26652,Spouse,1
27528,2675,67132,Spouse,1
27529,143355,42539,Sibling,1
27530,124070,146496,Sibling,1
27531,125845,1022,Other,1
27532,67539,96646,Child,1
27533,60121,100091,Spouse,1
27534,123392,42134,Other,0
27535,80631,8042,Other,1
27536,99710,119242,Child,1
27537,95322,146370,Child,0
27538,133423,106064,Grandparent,1
27539,9550,98056,Parent,1
27540,110521,90434,Grandparent,1
27541,98319,148844,Sibling,0
27542,120338,49235,Spouse,1
27543,22765,105545,Spouse,1
27544,85335,71675,Spouse,1
27545,91522,75017,Parent,1
27546,67156,20044,Child,0
27547,29567,116581,Sibling,1
27548,98227,145908,Parent,0
27549,7266,31793,Parent,0
27550,30718,114730,Parent,1
27551,7559,103837,Other,1
27552,45111,48223,Spouse,1
27553,87777,39656,Spouse,1
27554,125679,140958,Grandchild,1
27555,89478,116386,Parent,0
27556,128163,115247,Sibling,1
27557,36312,103100,Child,1
27558,12100,42350,Child,1
27559,3440,84137,Spouse,0
27560,129764,46754,Spouse,1
27561,135035,140374,Other,1
27562,38285,33463,Sibling,1
27563,1575,135152,Spouse,1
27564,52213,20598,Parent,1
27565,109565,52890,Spouse,1
27566,73431,19161,Parent,1
27567,119135,47381,Parent,1
27568,130274,2494,Child,1
27569,40259,66223,Child,1
27570,77153,138144,Sibling,0
27571,71962,33423,Sibling,1
27572,39900,44640,Spouse,1
27573,28525,52671,Sibling,1
27574,107771,46516,Sibling,1
27575,68644,143748,Spouse,1
27576,72716,88853,Sibling,1
27577,78986,68119,Spouse,0
27578,1817,88977,Child,1
27579,75997,78468,Parent,1
27580,2320,72356,Parent,1
27581,109991,18334,Other,1
27582,98572,124077,Spouse,1
27583,126448,133170,Spouse,0
27584,143386,78892,Child,1
27585,104184,96764,Spouse,0
27586,51053,64624,Parent,1
27587,139209,132671,Spouse,1
27588,99279,56068,Sibling,1
27589,134615,101013,Grandparent,1
27590,51275,111121,Sibling,1
27591,42789,104420,Spouse,1
27592,88186,41512,Sibling,1
27593,437,108970,Spouse,0
27594,6965,62274,Child,1
27595,137733,135934,Spouse,0
27596,73332,133631,Grandparent,0
27597,52491,63959,Parent,1
27598,25679,68278,Spouse,1
27599,112834,117089,Spouse,0
27600,80067,8223,Spouse,1
27601,126228,53763,Child,1
27602,60676,58058,Sibling,1
27603,146316,55849,Sibling,0
27604,119989,122244,Grandparent,1
27605,25980,125406,Sibling,1
27606,64063,104111,Other,1
27607,86655,147376,Other,0
27608,125057,116581,Other,0
27609,42945,11162,Sibling,0
27610,103850,109710,Grandparent,0
27611,92258,82625,Parent,1
27612,46562,95185,Spouse,1
27613,88933,99145,Other,1
27614,75145,42653,Sibling,0
27615,71327,114138,Spouse,1
27616,142320,116472,Other,1
27617,86120,108679,Spouse,1
27618,43442,11497,Spouse,1
27619,47700,75560,Child,1
27620,117899,38718,Spouse,1
27621,71314,148792,Sibling,1
27622,51321,69855,Spouse,1
27623,111583,90249,Parent,0
27624,41519,124392,Child,1
27625,139967,49047,Sibling,1
27626,68772,142416,Grandchild,1
27627,120389,80889,Grandparent,0
27628,80362,4183,Spouse,1
27629,19892,53201,Spouse,0
27630,51786,91484,Parent,0
27631,25243,45150,Other,1
27632,149484,76007,Child,1
27633,5350,13329,Child,0
27634,133043,147347,Other,1
27635,59015,132394,Child,1
27636,77310,14278,Other,1
27637,55694,59357,Grandparent,0
27638,108295,69365,Spouse,1
27639,55216,58654,Grandchild,1
27640,40156,99690,Parent,0
27641,100005,2902,Spouse,1
27642,121085,65967,Spouse,1
27643,133143,10888,Grandparent,1
27644,148030,11119,Sibling,1
27645,16417,103508,Grandparent,1
27646,96358,6001,Sibling,0
27647,96272,49930,Other,1
27648,90472,132710,Sibling,0
27649,73938,120215,Other,0
27650,129702,37685,Parent,0
27651,128307,121407,Sibling,1
27652,68491,37753,Spouse,0
27653,136655,43295,Spouse,0
27654,131770,32444,Sibling,0
27655,25797,71505,Spouse,1
27656,113610,112143,Sibling,0
27657,137349,681,Spouse,1
27658,26796,30412,Child,0
27659,49248,67053,Child,0
27660,27732,51633,Child,1
27661,74227,80385,Spouse,0
27662,100325,2988,Other,1
27663,40793,22591,Sibling,0
27664,35676,89048,Child,0
27665,105621,41924,Spouse,1
27666,133856,35018,Spouse,1
27667,47371,146825,Spouse,1
27668,4257,91677,Parent,0
27669,81702,95599,Spouse,1
27670,66411,90325,Child,1
27671,89747,53104,Grandchild,0
27672,69984,15251,Spouse,0
27673,25842,68785,Child,1
27674,55789,118347,Spouse,1
27675,115834,111941,Spouse,1
27676,53104,51740,Spouse,0
27677,42463,66499,Spouse,1
27678,6118,12280,Parent,1
27679,6281,115922,Parent,1
27680,111327,141551,Child,0
27681,108779,4128,Spouse,1
27682,117465,93606,Spouse,1
27683,92881,136227,Child,1
27684,131478,34262,Spouse,0
27685,75477,30476,Child,1
27686,105476,104678,Spouse,1
27687,120891,118515,Spouse,1
27688,129903,104077,Spouse,1
27689,3727,15689,Parent,0
27690,73332,146794,Other,1
27691,27576,3956,Parent,1
27692,114424,13602,Other,1
27693,42035,51116,Child,1
27694,45341,16806,Sibling,0
27695,66305,81660,Spouse,0
27696,115652,139122,Parent,0
27697,77610,69559,Spouse,1
27698,107041,17817,Grandchild,1
27699,113475,117955,Child,1
27700,41023,149341,Child,1
27701,20402,138578,Child,1
27702,134525,82763,Other,0
27703,129842,63809,Parent,1
27704,5771,45890,Child,1
27705,121736,3557,Sibling,1
27706,9039,109146,Parent,0
27707,1098,49619,Parent,0
27708,83696,55541,Grandparent,1
27709,63222,83129,Spouse,0
27710,115958,66014,Sibling,1
27711,35046,70963,Parent,0
27712,99209,102627,Other,1
27713,106058,145868,Spouse,1
27714,19753,130162,Grandparent,1
27715,4947,92013,Spouse,0
27716,49610,79255,Spouse,1
27717,18475,125880,Spouse,1
27718,93033,128605,Spouse,0
27719,9954,70539,Spouse,1
27720,26324,74069,Parent,1
27721,27593,28723,Other,1
27722,122744,72109,Spouse,1
27723,38658,40206,Spouse,0
27724,55667,35382,Parent,1
27725,146694,19448,Parent,1
27726,37662,6842,Spouse,0
27727,140122,68073,Child,1
27728,98082,44280,Child,1
27729,105065,148543,Parent,1
27730,53443,114989,Parent,0
27731,129342,92722,Child,1
27732,10181,122132,Parent,1
27733,36118,35965,Sibling,1
27734,44402,45333,Child,1
27735,97512,92116,Child,1
27736,142791,108446,Parent,0
27737,101450,34030,Parent,1
27738,140975,47655,Child,0
27739,74805,102240,Other,0
27740,45731,111505,Parent,1
27741,3414,13033,Child,1
27742,146051,117297,Grandparent,1
27743,129705,74495,Other,1
27744,114778,10443,Other,1
27745,89837,41071,Spouse,1
27746,123626,18161,Spouse,1
27747,107171,1317,Parent,0
27748,64335,54150,Child,0
27749,57046,52741,Spouse,1
27750,26050,90846,Child,0
27751,44652,102351,Spouse,0
27752,23367,11888,Child,1
27753,63619,123874,Spouse,1
27754,19522,43166,Sibling,0
27755,79233,51418,Spouse,1
27756,41050,105737,Sibling,1
27757,56148,114840,Spouse,0
27758,122444,42023,Spouse,0
27759,135294,76919,Spouse,0
27760,99677,100987,Grandchild,0
27761,29058,111997,Parent,0
27762,50515,131393,Parent,1
27763,129378,47106,Sibling,1
27764,35737,75337,Child,0
27765,75982,81429,Other,0
27766,43181,15064,Other,1
27767,147120,101068,Spouse,1
27768,132101,74019,Parent,0
27769,45968,1233,Child,1
27770,62257,119127,Other,1
27771,2658,41861,Other,0
27772,148688,20357,Other,0
27773,109666,27422,Child,1
27774,1883,123891,Spouse,1
27775,4827,29019,Child,1
27776,117974,5016,Child,0
27777,131325,102933,Spouse,1
27778,143205,95649,Other,1
27779,35677,79806,Spouse,1
27780,77170,25202,Spouse,1
27781,141033,36544,Spouse,1
27782,39401,62678,Spouse,1
27783,137503,86600,Grandparent,1
27784,124031,145792,Child,1
27785,73802,33337,Sibling,1
27786,23841,58057,Spouse,0
27787,101914,33957,Sibling,1
27788,108994,84674,Grandparent,0
27789,126106,100361,Spouse,1
27790,46781,132730,Child,1
27791,12069,27694,Child,1
27792,83097,56743,Spouse,0
27793,3368,33581,Spouse,1
27794,131472,61230,Child,1
27795,44180,117844,Sibling,1
27796,108153,46591,Sibling,1
27797,129958,95430,Other,0
27798,12206,6206,Spouse,0
27799,139324,137551,Spouse,1
27800,81399,16594,Sibling,1
27801,25882,129105,Other,0
27802,17245,26510,Spouse,0
27803,102305,82961,Sibling,1
27804,144233,116148,Child,1
27805,128150,70211,Spouse,0
27806,95364,18718,Parent,0
27807,59942,94358,Spouse,1
27808,128377,111985,Parent,1
27809,148278,145278,Spouse,1
27810,94584,74481,Parent,1
27811,52942,19106,Spouse,0
27812,95847,72052,Child,1
27813,6554,18267,Spouse,1
27814,123412,37636,Parent,1
27815,74036,24283,Parent,1
27816,91954,18694,Sibling,1
27817,59264,1751,Spouse,1
27818,103526,139847,Child,1
27819,30776,125688,Sibling,1
27820,121779,63342,Spouse,1
27821,31343,47139,Parent,1
27822,68067,130645,Spouse,1
27823,78501,133066,Other,1
27824,91639,91489,Spouse,1
27825,118158,118948,Parent,0
27826,140288,44279,Parent,0
27827,87945,30790,Sibling,1
27828,75798,145109,Parent,1
27829,4688,26069,Spouse,1
27830,132244,48612,Parent,0
27831,27244,30979,Sibling,1
27832,111996,74272,Spouse,1
27833,51190,99139,Child,0
27834,137971,92338,Spouse,1
27835,135954,130445,Spouse,1
27836,8998,91339,Other,1
27837,91169,30630,Parent,1
27838,143589,91770,Parent,0
27839,101089,95652,Sibling,1
27840,23511,130622,Spouse,1
27841,72390,139817,Sibling,1
27842,56775,92808,Grandparent,1
27843,10198,94440,Other,1
27844,38632,126530,Sibling,0
27845,116889,10519,Child,0
27846,10709,145573,Spouse,1
27847,21854,50878,Parent,1
27848,96088,115509,Other,1
27849,136900,52249,Child,1
27850,109072,133116,Spouse,0
27851,73026,71016,Child,1
27852,9342,84262,Spouse,0
27853,9352,122096,Child,0
27854,60361,83686,Sibling,1
27855,125568,17294,Child,1
27856,116316,50625,Other,0
27857,85062,86183,Parent,1
27858,93339,16872,Child,1
27859,16472,97846,Spouse,0
27860,109648,137216,Other,1
27861,110509,149886,Sibling,1
27862,139505,62893,Parent,1
27863,27359,147551,Other,1
27864,114491,77821,Sibling,1
27865,138510,149705,Parent,1
27866,24133,101736,Other,1
27867,101026,107077,Parent,1
27868,111948,74396,Other,0
27869,31128,111332,Child,0
27870,43497,109459,Parent,1
27871,89628,57501,Sibling,1
27872,29899,102492,Child,1
27873,108557,29999,Child,0
27874,76024,38651,Sibling,1
27875,45167,1716,Parent,0
27876,147194,119004,Sibling,0
27877,49593,57715,Child,0
27878,42370,17446,Parent,0
27879,121022,64411,Spouse,1
27880,11781,88666,Spouse,1
27881,134614,76789,Child,1
27882,76992,90320,Child,1
27883,65444,102174,Other,0
27884,136080,119511,Spouse,1
27885,136283,119420,Grandparent,1
27886,10583,52766,Grandchild,0
27887,109770,64383,Parent,0
27888,7902,140460,Sibling,1
27889,29955,26778,Other,1
27890,134423,84322,Grandchild,0
27891,89453,121970,Parent,1
27892,48120,68620,Parent,1
27893,88160,105568,Other,0
27894,118535,91051,Sibling,1
27895,17401,70333,Spouse,0
27896,93171,93220,Parent,0
27897,85256,100763,Spouse,1
27898,91170,51246,Grandchild,1
27899,91,118234,Sibling,1
27900,98432,29441,Spouse,1
27901,144894,20045,Sibling,1
27902,97824,19896,Other,1
27903,78829,143400,Spouse,1
27904,12325,96989,Other,1
27905,76580,147736,Sibling,1
27906,53130,142400,Child,1
27907,88142,23152,Child,1
27908,92230,141316,Child,0
27909,96948,20168,Child,0
27910,114536,20072,Child,1
27911,139178,93692,Parent,0
27912,125493,107745,Parent,0
27913,97251,136806,Spouse,1
27914,47869,59180,Spouse,1
27915,72401,119398,Spouse,1
27916,125824,149080,Parent,1
27917,92712,75354,Sibling,1
27918,42548,53371,Grandparent,1
27919,9739,96276,Other,1
27920,111547,30522,Sibling,0
27921,13777,59825,Sibling,0
27922,121132,139633,Spouse,1
27923,23748,43207,Spouse,0
27924,11481,45536,Parent,1
27925,48855,84248,Other,1
27926,73694,56764,Sibling,1
27927,13759,86736,Sibling,0
27928,14056,6969,Child,1
27929,30723,1661,Child,1
27930,149665,49449,Spouse,0
27931,28220,124736,Sibling,1
27932,2390,131557,Sibling,0
27933,93260,2803,Child,1
27934,107136,59625,Spouse,1
27935,28967,77518,Parent,1
27936,133850,29810,Sibling,0
27937,100711,76006,Sibling,1
27938,52756,40327,Spouse,1
27939,105390,148779,Parent,1
27940,42284,57168,Spouse,1
27941,115975,81335,Sibling,0
27942,71886,116767,Sibling,1
27943,56477,42976,Spouse,1
27944,133415,50819,Grandchild,1
27945,145667,113520,Other,1
27946,99372,6496,Sibling,0
27947,102703,4036,Sibling,0
27948,90125,3550,Sibling,0
27949,108850,17245,Sibling,0
27950,80750,48685,Child,1
27951,85409,146711,Sibling,0
27952,5970,38936,Sibling,0
27953,67996,39575,Spouse,0
27954,116673,21565,Sibling,0
27955,18182,60933,Spouse,1
27956,27632,69801,Spouse,1
27957,119360,119238,Child,1
27958,108407,19786,Child,0
27959,68870,109466,Spouse,1
27960,35835,53173,Spouse,1
27961,104272,86750,Spouse,0
27962,14063,56601,Child,0
27963,28078,102203,Parent,1
27964,123186,8586,Spouse,1
27965,11446,134327,Parent,0
27966,41054,63376,Parent,1
27967,114549,2985,Child,0
27968,99589,107274,Spouse,1
27969,145515,109316,Spouse,1
27970,112416,2495,Other,1
27971,50726,58160,Spouse,1
27972,148821,29192,Child,1
27973,107981,10265,Sibling,1
27974,121477,145033,Other,0
27975,23081,108697,Other,1
27976,57383,62099,Spouse,1
27977,6116,114664,Sibling,1
27978,24298,98443,Child,0
27979,32327,125501,Grandchild,0
27980,141985,8699,Child,0
27981,110028,57516,Child,1
