link_id,network_id,traveler_id,role,confidence_level,identified_date,is_active
3031,TRF-0515,1830,Organizer,High,2025-06-22,0
3032,TRF-0515,22901,Recruiter,Low,2025-07-02,0
3033,TRF-0515,35467,Recruiter,High,2025-07-17,0
3034,TRF-0515,1269,Document Forger,Low,2025-06-18,0
3035,MIX-0516,100327,Organizer,Confirmed,2025-01-04,1
3036,MIX-0516,10505,Transporter,Confirmed,2025-01-22,1
3037,MIX-0516,96321,Transporter,Medium,2025-01-22,1
3038,MIX-0516,125151,Lookout,High,2025-01-29,1
3039,MIX-0516,15542,Transporter,Medium,2025-01-08,1
3040,MIX-0516,108433,Organizer,High,2025-01-20,1
3041,MIX-0516,81665,Organizer,Medium,2025-01-13,1
3042,MIX-0516,92573,Coordinator,Confirmed,2025-01-20,1
3043,MIX-0516,20063,Financier,Medium,2025-01-09,1
3044,MIX-0516,75553,Lookout,High,2025-01-27,1
3045,SMG-0517,98490,Organizer,High,2025-01-19,1
3046,SMG-0517,21871,Financier,High,2025-02-11,1
3047,SMG-0517,7812,Organizer,Medium,2025-02-05,1
3048,SMG-0517,35887,Unknown,Medium,2025-01-29,1
3049,SMG-0517,56875,Transporter,Confirmed,2025-01-27,1
3050,MIX-0518,5328,Organizer,Low,2025-08-16,1
3051,MIX-0518,132643,Document Forger,Confirmed,2025-09-02,1
3052,MIX-0518,38056,Recruiter,Low,2025-08-27,1
3053,DRG-0519,68655,Organizer,High,2025-12-28,0
3054,DRG-0519,125529,Transporter,Medium,2025-12-28,0
3055,DRG-0519,27713,Coordinator,High,2025-12-27,0
3056,DRG-0519,8710,Recruiter,Medium,2025-12-28,0
3057,DRG-0519,32264,Recruiter,Confirmed,2025-12-28,0
3058,DRG-0519,97056,Organizer,Medium,2025-12-28,0
3059,DRG-0519,38447,Transporter,High,2025-12-28,0
3060,DRG-0519,133336,Organizer,High,2025-12-28,0
3061,DOC-0520,140409,Organizer,High,2025-10-11,0
3062,DOC-0520,45579,Unknown,Medium,2025-10-09,0
3063,DOC-0520,12553,Transporter,High,2025-09-11,0
3064,DOC-0520,43814,Transporter,High,2025-09-23,0
3065,DOC-0520,120513,Lookout,Low,2025-09-12,0
3066,DOC-0520,58809,Recruiter,High,2025-09-28,0
3067,DOC-0520,18880,Transporter,Confirmed,2025-09-24,0
3068,TRF-0521,136309,Organizer,Medium,2025-05-13,1
3069,TRF-0521,4867,Lookout,High,2025-05-28,1
3070,TRF-0521,22471,Document Forger,High,2025-06-04,1
3071,TRF-0521,71701,Document Forger,Low,2025-05-20,1
3072,TRF-0521,40571,Transporter,High,2025-05-23,1
3073,TRF-0522,51075,Organizer,Medium,2025-06-26,1
3074,TRF-0522,30151,Transporter,Low,2025-07-02,1
3075,TRF-0522,89745,Recruiter,High,2025-06-05,1
3076,TRF-0522,15007,Lookout,Low,2025-06-05,1
3077,TRF-0522,45503,Transporter,High,2025-06-20,1
3078,MIX-0523,3560,Organizer,High,2025-04-26,0
3079,MIX-0523,77575,Transporter,Low,2025-04-24,0
3080,MIX-0523,15960,Document Forger,Medium,2025-05-02,0
3081,MIX-0523,120319,Transporter,Medium,2025-05-13,0
3082,MIX-0523,130645,Unknown,High,2025-05-07,0
3083,MIX-0523,32537,Recruiter,Confirmed,2025-04-30,0
3084,MIX-0523,137251,Organizer,Medium,2025-04-16,0
3085,DRG-0524,17348,Organizer,Confirmed,2025-09-10,0
3086,DRG-0524,93823,Transporter,Confirmed,2025-10-10,0
3087,DRG-0524,145773,Lookout,High,2025-09-30,0
3088,DRG-0524,136658,Transporter,Confirmed,2025-10-04,0
3089,DRG-0524,63777,Organizer,Medium,2025-09-13,0
3090,DRG-0525,19241,Organizer,Confirmed,2025-05-11,1
3091,DRG-0525,13762,Unknown,Medium,2025-05-24,1
3092,DRG-0525,66002,Transporter,Medium,2025-05-26,1
3093,DRG-0525,7787,Financier,High,2025-05-05,1
3094,DRG-0525,126738,Document Forger,Medium,2025-05-29,1
3095,DRG-0525,75296,Document Forger,Medium,2025-05-19,1
3096,SMG-0526,119418,Organizer,Medium,2025-12-14,1
3097,SMG-0526,89109,Document Forger,Confirmed,2025-12-27,1
3098,SMG-0526,45191,Transporter,Confirmed,2025-12-13,1
3099,SMG-0526,84290,Unknown,Medium,2025-12-18,1
3100,SMG-0526,72580,Organizer,Confirmed,2025-12-05,1
3101,SMG-0526,34307,Organizer,High,2025-12-09,1
3102,SMG-0526,21926,Financier,Low,2025-12-29,1
3103,TRF-0527,31859,Organizer,Confirmed,2025-02-19,1
3104,TRF-0527,65665,Coordinator,Confirmed,2025-02-22,1
3105,TRF-0527,50586,Transporter,High,2025-02-24,1
3106,TRF-0527,73251,Document Forger,Confirmed,2025-02-04,1
3107,TRF-0527,108573,Coordinator,High,2025-02-10,1
3108,SMG-0528,45722,Organizer,High,2025-12-19,0
3109,SMG-0528,19119,Recruiter,High,2025-12-26,0
3110,SMG-0528,84288,Document Forger,Confirmed,2025-12-31,0
3111,SMG-0528,79070,Lookout,Confirmed,2025-12-31,0
3112,SMG-0528,147807,Recruiter,Medium,2025-12-18,0
3113,SMG-0528,138530,Transporter,Medium,2025-12-23,0
3114,DRG-0529,5139,Organizer,Confirmed,2025-01-20,1
3115,DRG-0529,48437,Transporter,High,2025-02-08,1
3116,DRG-0529,30271,Unknown,Confirmed,2025-01-17,1
3117,DRG-0529,110402,Organizer,High,2025-01-24,1
3118,DRG-0529,31876,Coordinator,Confirmed,2025-02-03,1
3119,DRG-0529,97303,Organizer,High,2025-02-10,1
3120,TRF-0530,31562,Organizer,High,2025-12-28,1
3121,TRF-0530,38564,Transporter,Confirmed,2025-12-22,1
3122,TRF-0530,145593,Transporter,High,2025-12-27,1
3123,TRF-0530,12374,Document Forger,Medium,2025-12-27,1
3124,TRF-0530,38091,Recruiter,Medium,2025-12-29,1
3125,TRF-0530,53638,Lookout,Medium,2025-12-28,1
3126,TRF-0530,104539,Organizer,High,2025-12-28,1
3127,TRF-0531,111166,Organizer,Low,2025-09-23,1
3128,TRF-0531,142632,Transporter,High,2025-09-18,1
3129,TRF-0531,145628,Coordinator,Confirmed,2025-09-27,1
3130,TRF-0531,54383,Recruiter,High,2025-09-21,1
3131,SMG-0532,107886,Organizer,High,2025-09-07,1
3132,SMG-0532,133627,Recruiter,Medium,2025-09-16,1
3133,SMG-0532,129990,Coordinator,Medium,2025-08-25,1
3134,SMG-0532,15355,Organizer,High,2025-09-14,1
3135,SMG-0532,59315,Transporter,Medium,2025-08-29,1
3136,MIX-0533,84697,Organizer,Confirmed,2025-08-01,1
3137,MIX-0533,142610,Recruiter,High,2025-08-02,1
3138,MIX-0533,135471,Coordinator,Low,2025-08-08,1
3139,MIX-0533,34567,Financier,Confirmed,2025-08-09,1
3140,MIX-0533,45572,Transporter,High,2025-07-29,1
3141,TRF-0534,83441,Organizer,Confirmed,2025-03-15,0
3142,TRF-0534,35398,Recruiter,Low,2025-03-23,0
3143,TRF-0534,38877,Unknown,High,2025-03-24,0
3144,TRF-0534,53892,Document Forger,High,2025-03-07,0
3145,TRF-0534,78939,Transporter,High,2025-03-22,0
3146,TRF-0534,102163,Unknown,High,2025-03-09,0
3147,TRF-0534,148192,Transporter,Medium,2025-03-15,0
3148,TRF-0534,57502,Transporter,High,2025-03-28,0
3149,DRG-0535,34672,Organizer,High,2025-10-31,1
3150,DRG-0535,95020,Lookout,Medium,2025-11-01,1
3151,DRG-0535,110503,Transporter,High,2025-11-01,1
3152,DRG-0535,30037,Coordinator,High,2025-10-18,1
3153,DRG-0535,55247,Transporter,Low,2025-10-21,1
3154,SMG-0536,140659,Organizer,Medium,2025-05-31,1
3155,SMG-0536,139704,Transporter,High,2025-05-27,1
3156,SMG-0536,2392,Unknown,Medium,2025-05-06,1
3157,SMG-0537,55772,Organizer,High,2025-07-28,1
3158,SMG-0537,76076,Transporter,Medium,2025-07-28,1
3159,SMG-0537,81992,Recruiter,Low,2025-07-31,1
3160,SMG-0537,85175,Recruiter,High,2025-07-22,1
3161,SMG-0537,66874,Transporter,Medium,2025-07-17,1
3162,SMG-0537,136130,Transporter,High,2025-07-26,1
3163,SMG-0537,20722,Transporter,Medium,2025-07-22,1
3164,SMG-0538,13200,Organizer,Confirmed,2025-10-18,0
3165,SMG-0538,92468,Recruiter,High,2025-11-15,0
3166,SMG-0538,102540,Coordinator,Medium,2025-10-18,0
3167,SMG-0538,120319,Transporter,High,2025-10-22,0
3168,TRF-0539,42588,Organizer,Medium,2025-12-05,0
3169,TRF-0539,132521,Lookout,High,2025-12-19,0
3170,TRF-0539,138983,Document Forger,High,2025-12-28,0
3171,TRF-0539,61956,Financier,Medium,2025-12-28,0
3172,TRF-0539,79363,Lookout,High,2025-12-28,0
3173,TRF-0539,115150,Recruiter,High,2025-12-07,0
3174,SMG-0540,39876,Organizer,Medium,2025-10-31,0
3175,SMG-0540,142778,Recruiter,High,2025-10-23,0
3176,SMG-0540,37910,Transporter,Confirmed,2025-11-02,0
3177,SMG-0540,81942,Recruiter,High,2025-10-16,0
3178,SMG-0540,123389,Financier,Low,2025-10-22,0
3179,SMG-0541,4918,Organizer,Low,2025-04-11,0
3180,SMG-0541,119066,Recruiter,High,2025-04-27,0
3181,SMG-0541,2254,Recruiter,Medium,2025-04-17,0
3182,SMG-0541,127567,Transporter,Medium,2025-04-18,0
3183,SMG-0541,76928,Transporter,Confirmed,2025-04-08,0
3184,SMG-0541,40640,Transporter,High,2025-04-12,0
3185,SMG-0541,12001,Coordinator,Low,2025-03-31,0
3186,SMG-0542,24782,Organizer,Low,2025-08-05,0
3187,SMG-0542,10486,Transporter,High,2025-08-24,0
3188,SMG-0542,109756,Financier,Low,2025-08-28,0
3189,SMG-0542,132859,Lookout,Confirmed,2025-08-17,0
3190,SMG-0542,54661,Transporter,High,2025-09-03,0
3191,SMG-0543,139074,Organizer,High,2025-06-13,1
3192,SMG-0543,47241,Recruiter,Medium,2025-06-08,1
3193,SMG-0543,79262,Financier,High,2025-06-04,1
3194,SMG-0543,50522,Transporter,High,2025-06-09,1
3195,SMG-0543,140825,Recruiter,Medium,2025-06-28,1
3196,SMG-0543,104562,Unknown,High,2025-06-13,1
3197,SMG-0543,30755,Recruiter,Low,2025-06-09,1
3198,MIX-0544,72966,Organizer,Low,2025-01-08,1
3199,MIX-0544,54864,Transporter,High,2025-01-27,1
3200,MIX-0544,10500,Transporter,Low,2025-02-03,1
3201,MIX-0544,4457,Organizer,High,2025-01-12,1
3202,SMG-0545,127217,Organizer,Medium,2025-04-22,1
3203,SMG-0545,53954,Coordinator,High,2025-04-15,1
3204,SMG-0545,120012,Document Forger,High,2025-05-10,1
3205,SMG-0545,24559,Organizer,Low,2025-05-09,1
3206,SMG-0545,109620,Document Forger,Medium,2025-05-06,1
3207,SMG-0546,80531,Organizer,Medium,2025-04-02,0
3208,SMG-0546,72634,Unknown,High,2025-03-21,0
3209,SMG-0546,13517,Organizer,Medium,2025-03-22,0
3210,SMG-0546,142801,Lookout,High,2025-03-29,0
3211,SMG-0546,132813,Document Forger,High,2025-04-01,0
3212,SMG-0546,49695,Recruiter,High,2025-03-21,0
3213,MIX-0547,55208,Organizer,High,2025-05-02,1
3214,MIX-0547,5383,Recruiter,Confirmed,2025-04-14,1
3215,MIX-0547,84167,Lookout,Medium,2025-04-24,1
3216,MIX-0547,15318,Lookout,Confirmed,2025-04-23,1
3217,SMG-0548,92346,Organizer,Medium,2025-08-17,1
3218,SMG-0548,54063,Transporter,High,2025-08-09,1
3219,SMG-0548,35221,Lookout,Confirmed,2025-08-04,1
3220,SMG-0548,119413,Transporter,Medium,2025-08-13,1
3221,SMG-0548,105756,Document Forger,High,2025-08-02,1
3222,SMG-0548,138687,Coordinator,High,2025-08-29,1
3223,SMG-0549,18252,Organizer,Medium,2025-11-30,0
3224,SMG-0549,109850,Recruiter,Medium,2025-11-15,0
3225,SMG-0549,91243,Recruiter,Low,2025-11-30,0
3226,SMG-0549,55539,Transporter,Medium,2025-11-03,0
3227,DOC-0550,56184,Organizer,Medium,2025-10-01,0
3228,DOC-0550,16431,Unknown,High,2025-09-28,0
3229,DOC-0550,76895,Transporter,High,2025-10-16,0
3230,DOC-0550,122723,Recruiter,High,2025-09-25,0
3231,DRG-0551,55907,Organizer,High,2025-07-07,1
3232,DRG-0551,86670,Unknown,High,2025-06-24,1
3233,DRG-0551,132319,Lookout,High,2025-06-23,1
3234,DRG-0551,142533,Recruiter,High,2025-06-24,1
3235,DRG-0551,68420,Organizer,Medium,2025-07-19,1
3236,DRG-0551,85696,Financier,Confirmed,2025-06-21,1
3237,DRG-0551,106931,Recruiter,High,2025-06-26,1
3238,TRF-0552,31641,Organizer,Confirmed,2025-04-23,0
3239,TRF-0552,32464,Lookout,High,2025-04-10,0
3240,TRF-0552,27265,Recruiter,High,2025-04-02,0
3241,DRG-0553,41627,Organizer,Confirmed,2025-07-19,1
3242,DRG-0553,100907,Document Forger,Confirmed,2025-06-26,1
3243,DRG-0553,134097,Transporter,High,2025-06-25,1
3244,DRG-0553,101561,Transporter,Medium,2025-07-15,1
3245,DRG-0553,97082,Lookout,High,2025-06-24,1
3246,DRG-0553,10677,Lookout,Low,2025-06-19,1
3247,DOC-0554,106385,Organizer,Confirmed,2025-12-28,0
3248,DOC-0554,119408,Recruiter,Confirmed,2025-12-31,0
3249,DOC-0554,135287,Document Forger,High,2025-12-28,0
3250,DOC-0554,39655,Lookout,High,2025-12-24,0
3251,DOC-0554,141248,Transporter,Low,2025-12-28,0
3252,DOC-0554,7823,Recruiter,Low,2025-12-28,0
3253,MIX-0555,22049,Organizer,Medium,2025-06-15,1
3254,MIX-0555,39168,Recruiter,High,2025-06-09,1
3255,MIX-0555,83395,Document Forger,Low,2025-06-16,1
3256,MIX-0555,3803,Lookout,Medium,2025-05-30,1
3257,MIX-0555,88514,Recruiter,High,2025-05-26,1
3258,MIX-0556,120332,Organizer,Confirmed,2025-04-03,1
3259,MIX-0556,62199,Transporter,High,2025-03-28,1
3260,MIX-0556,62318,Transporter,High,2025-03-23,1
3261,MIX-0556,47882,Recruiter,Medium,2025-03-17,1
3262,MIX-0556,75790,Document Forger,Medium,2025-03-15,1
3263,MIX-0556,59493,Financier,Medium,2025-03-25,1
3264,MIX-0556,60932,Recruiter,Medium,2025-03-15,1
3265,TRF-0557,11011,Organizer,Confirmed,2025-08-27,1
3266,TRF-0557,73058,Lookout,Low,2025-09-02,1
3267,TRF-0557,38855,Lookout,High,2025-08-19,1
3268,TRF-0557,59130,Lookout,Confirmed,2025-08-23,1
3269,TRF-0557,590,Document Forger,High,2025-08-04,1
3270,TRF-0558,53982,Organizer,Confirmed,2025-02-20,1
3271,TRF-0558,21515,Transporter,Medium,2025-03-15,1
3272,TRF-0558,145648,Recruiter,Medium,2025-02-19,1
3273,TRF-0558,33708,Recruiter,Medium,2025-03-09,1
3274,MIX-0559,113398,Organizer,High,2025-10-28,0
3275,MIX-0559,146364,Financier,Low,2025-11-11,0
3276,MIX-0559,41000,Recruiter,Medium,2025-11-21,0
3277,MIX-0559,103080,Recruiter,Medium,2025-10-29,0
3278,DOC-0560,113128,Organizer,Confirmed,2025-07-08,0
3279,DOC-0560,122594,Recruiter,Low,2025-06-16,0
3280,DOC-0560,80133,Financier,Low,2025-07-02,0
3281,DOC-0560,30151,Recruiter,High,2025-06-23,0
3282,DOC-0560,66602,Transporter,Medium,2025-07-04,0
3283,DOC-0560,149571,Lookout,Low,2025-07-08,0
3284,DOC-0560,147109,Recruiter,Medium,2025-07-01,0
3285,DOC-0560,137165,Document Forger,High,2025-06-26,0
3286,DOC-0560,12593,Document Forger,High,2025-06-20,0
3287,DOC-0560,29098,Lookout,Medium,2025-06-22,0
3288,DOC-0560,115755,Organizer,Medium,2025-06-29,0
3289,DOC-0560,121457,Organizer,Medium,2025-06-26,0
3290,TRF-0561,119265,Organizer,Low,2025-09-20,1
3291,TRF-0561,2893,Unknown,Confirmed,2025-09-14,1
3292,TRF-0561,92408,Organizer,Confirmed,2025-09-19,1
3293,SMG-0562,11560,Organizer,Medium,2025-09-22,1
3294,SMG-0562,64502,Unknown,High,2025-10-08,1
3295,SMG-0562,142061,Transporter,High,2025-10-06,1
3296,SMG-0562,94376,Transporter,High,2025-10-06,1
3297,SMG-0562,54453,Recruiter,Medium,2025-09-16,1
3298,DRG-0563,108816,Organizer,Low,2025-06-23,1
3299,DRG-0563,60846,Transporter,Medium,2025-06-10,1
3300,DRG-0563,33510,Transporter,High,2025-05-28,1
3301,DRG-0563,97133,Recruiter,Confirmed,2025-05-24,1
3302,DRG-0563,13832,Lookout,Medium,2025-06-21,1
3303,DRG-0563,30769,Recruiter,Medium,2025-06-06,1
3304,MIX-0564,136211,Organizer,Medium,2025-10-18,0
3305,MIX-0564,149731,Document Forger,Low,2025-10-14,0
3306,MIX-0564,65323,Unknown,High,2025-09-25,0
3307,MIX-0565,145465,Organizer,High,2025-01-19,1
3308,MIX-0565,2657,Organizer,Medium,2025-02-01,1
3309,MIX-0565,34201,Recruiter,High,2025-01-18,1
3310,MIX-0565,21703,Document Forger,High,2025-01-21,1
3311,MIX-0565,523,Transporter,Low,2025-02-08,1
3312,MIX-0565,42496,Transporter,High,2025-01-30,1
3313,MIX-0565,97409,Unknown,Medium,2025-01-16,1
3314,SMG-0566,49254,Organizer,High,2025-04-07,1
3315,SMG-0566,29510,Transporter,Low,2025-04-09,1
3316,SMG-0566,51714,Recruiter,Confirmed,2025-03-29,1
3317,SMG-0566,91180,Recruiter,Medium,2025-03-21,1
3318,SMG-0566,111469,Unknown,Confirmed,2025-03-28,1
3319,SMG-0566,5202,Document Forger,Medium,2025-03-23,1
3320,SMG-0566,55931,Recruiter,Medium,2025-03-27,1
3321,SMG-0566,126126,Financier,Confirmed,2025-03-29,1
3322,MIX-0567,128915,Organizer,High,2025-11-02,1
3323,MIX-0567,146465,Coordinator,Low,2025-11-01,1
3324,MIX-0567,35178,Organizer,High,2025-10-29,1
3325,DOC-0568,125763,Organizer,Low,2025-04-09,0
3326,DOC-0568,28650,Lookout,High,2025-03-31,0
3327,DOC-0568,19690,Unknown,High,2025-04-05,0
3328,DOC-0568,20923,Lookout,Medium,2025-03-20,0
3329,MIX-0569,66715,Organizer,Low,2025-09-12,0
3330,MIX-0569,134602,Financier,High,2025-08-14,0
3331,MIX-0569,43240,Recruiter,Low,2025-09-07,0
3332,SMG-0570,96714,Organizer,Medium,2025-07-17,0
3333,SMG-0570,39607,Transporter,Low,2025-07-04,0
3334,SMG-0570,112373,Organizer,Low,2025-07-08,0
3335,SMG-0570,47103,Document Forger,Medium,2025-06-28,0
3336,SMG-0570,98707,Coordinator,Medium,2025-06-24,0
3337,DRG-0571,8863,Organizer,High,2025-12-03,1
3338,DRG-0571,119826,Lookout,High,2025-11-23,1
3339,DRG-0571,78938,Lookout,High,2025-11-12,1
3340,DRG-0572,17773,Organizer,High,2025-11-19,1
3341,DRG-0572,90008,Document Forger,High,2025-11-26,1
3342,DRG-0572,7550,Transporter,High,2025-12-02,1
3343,MIX-0573,33699,Organizer,Medium,2025-09-24,1
3344,MIX-0573,102431,Recruiter,High,2025-10-01,1
3345,MIX-0573,7381,Document Forger,Medium,2025-09-25,1
3346,DOC-0574,44150,Organizer,High,2025-04-25,1
3347,DOC-0574,125132,Document Forger,High,2025-04-30,1
3348,DOC-0574,142658,Financier,High,2025-05-09,1
3349,DOC-0574,144228,Lookout,Confirmed,2025-04-21,1
3350,TRF-0575,20373,Organizer,Low,2025-03-24,1
3351,TRF-0575,148634,Transporter,Medium,2025-03-22,1
3352,TRF-0575,121649,Recruiter,High,2025-03-21,1
3353,TRF-0575,71792,Transporter,High,2025-03-17,1
3354,TRF-0575,102928,Unknown,Confirmed,2025-04-08,1
3355,TRF-0575,99581,Organizer,Low,2025-03-20,1
3356,TRF-0575,108623,Unknown,High,2025-04-03,1
3357,SMG-0576,10008,Organizer,Confirmed,2025-07-06,1
3358,SMG-0576,96826,Recruiter,Low,2025-07-13,1
3359,SMG-0576,136832,Lookout,Confirmed,2025-07-24,1
3360,SMG-0576,109465,Unknown,Confirmed,2025-06-29,1
3361,SMG-0576,31218,Transporter,Low,2025-06-30,1
3362,MIX-0577,125460,Organizer,Medium,2025-03-13,1
3363,MIX-0577,108070,Recruiter,Medium,2025-03-27,1
3364,MIX-0577,26155,Document Forger,High,2025-03-19,1
3365,MIX-0577,128207,Transporter,Medium,2025-03-20,1
3366,MIX-0577,15160,Lookout,Medium,2025-03-19,1
3367,DRG-0578,110870,Organizer,Low,2025-11-26,0
3368,DRG-0578,135767,Recruiter,Medium,2025-11-22,0
3369,DRG-0578,138308,Document Forger,Confirmed,2025-11-23,0
3370,TRF-0579,70568,Organizer,Medium,2025-04-02,1
3371,TRF-0579,94775,Lookout,Medium,2025-04-06,1
3372,TRF-0579,75296,Transporter,High,2025-04-06,1
3373,DRG-0580,18291,Organizer,Medium,2025-05-11,0
3374,DRG-0580,102300,Recruiter,High,2025-05-13,0
3375,DRG-0580,87651,Financier,High,2025-05-20,0
3376,DRG-0580,70285,Transporter,Medium,2025-05-15,0
3377,DRG-0580,93536,Lookout,Confirmed,2025-05-15,0
3378,DRG-0580,1429,Organizer,High,2025-05-22,0
3379,DRG-0580,45703,Lookout,Low,2025-05-21,0
3380,DRG-0581,39646,Organizer,Confirmed,2025-06-11,1
3381,DRG-0581,108357,Lookout,High,2025-05-24,1
3382,DRG-0581,33522,Coordinator,Low,2025-06-14,1
3383,DRG-0581,33009,Transporter,Medium,2025-06-13,1
3384,DRG-0581,129718,Transporter,High,2025-05-31,1
3385,DRG-0581,89768,Unknown,Medium,2025-05-24,1
3386,DRG-0581,100526,Transporter,High,2025-05-23,1
3387,DRG-0581,79923,Organizer,Confirmed,2025-06-03,1
3388,DRG-0581,116064,Lookout,Medium,2025-05-29,1
3389,DRG-0581,30310,Recruiter,Confirmed,2025-06-11,1
3390,DRG-0581,43863,Recruiter,Confirmed,2025-05-25,1
3391,DRG-0581,113782,Financier,Medium,2025-06-22,1
3392,DRG-0582,78632,Organizer,High,2025-12-09,1
3393,DRG-0582,11353,Recruiter,Medium,2025-11-22,1
3394,DRG-0582,121413,Transporter,Medium,2025-12-02,1
3395,DRG-0582,78769,Lookout,Medium,2025-12-12,1
3396,DRG-0582,111560,Lookout,Confirmed,2025-12-08,1
3397,DRG-0582,86172,Lookout,High,2025-11-22,1
3398,DRG-0582,126093,Document Forger,Confirmed,2025-11-26,1
3399,DRG-0582,21154,Recruiter,Confirmed,2025-11-27,1
3400,DRG-0583,148961,Organizer,Medium,2025-04-23,1
3401,DRG-0583,89010,Document Forger,High,2025-04-26,1
3402,DRG-0583,21602,Unknown,Low,2025-05-01,1
3403,DRG-0583,138251,Transporter,High,2025-04-13,1
3404,DRG-0583,2425,Organizer,Low,2025-04-21,1
3405,DOC-0584,140144,Organizer,Medium,2025-09-21,1
3406,DOC-0584,11156,Transporter,Medium,2025-09-15,1
3407,DOC-0584,85850,Recruiter,Medium,2025-09-27,1
3408,DRG-0585,94611,Organizer,Confirmed,2025-05-26,1
3409,DRG-0585,73089,Unknown,Medium,2025-06-12,1
3410,DRG-0585,123782,Unknown,Medium,2025-05-28,1
3411,DRG-0585,97400,Organizer,Medium,2025-05-24,1
3412,DRG-0585,45074,Transporter,Low,2025-06-12,1
3413,DRG-0585,36955,Organizer,High,2025-06-11,1
3414,DRG-0586,135961,Organizer,Low,2025-08-20,1
3415,DRG-0586,101666,Transporter,Confirmed,2025-08-31,1
3416,DRG-0586,114342,Recruiter,Medium,2025-08-14,1
3417,DRG-0586,7069,Document Forger,High,2025-08-12,1
3418,MIX-0587,28885,Organizer,High,2025-09-20,1
3419,MIX-0587,89359,Organizer,Medium,2025-09-23,1
3420,MIX-0587,82661,Lookout,Medium,2025-09-26,1
3421,MIX-0587,89567,Recruiter,Medium,2025-09-19,1
3422,DOC-0588,97860,Organizer,Low,2025-12-28,1
3423,DOC-0588,33871,Coordinator,Confirmed,2025-12-28,1
3424,DOC-0588,23160,Coordinator,Low,2025-12-28,1
3425,DOC-0588,2779,Transporter,Confirmed,2025-12-29,1
3426,DRG-0589,124048,Organizer,High,2025-10-08,1
3427,DRG-0589,89152,Transporter,Low,2025-09-15,1
3428,DRG-0589,26771,Document Forger,Confirmed,2025-09-28,1
3429,DRG-0589,7280,Lookout,Medium,2025-09-30,1
3430,DRG-0589,126945,Organizer,Low,2025-09-24,1
3431,DRG-0589,96768,Organizer,High,2025-09-24,1
3432,DRG-0589,126395,Transporter,Medium,2025-10-03,1
3433,DRG-0589,116768,Transporter,Medium,2025-09-23,1
3434,DRG-0589,19298,Financier,High,2025-09-14,1
3435,DRG-0589,8954,Organizer,Medium,2025-10-06,1
3436,DRG-0589,141308,Lookout,High,2025-10-07,1
3437,DRG-0589,143876,Recruiter,Low,2025-10-07,1
3438,MIX-0590,47434,Organizer,Low,2025-05-17,1
3439,MIX-0590,95967,Transporter,Medium,2025-05-03,1
3440,MIX-0590,52381,Transporter,High,2025-05-16,1
3441,MIX-0590,22648,Transporter,High,2025-05-08,1
3442,MIX-0590,84301,Recruiter,Confirmed,2025-05-07,1
3443,DRG-0591,106030,Organizer,Confirmed,2025-04-16,1
3444,DRG-0591,51083,Transporter,High,2025-03-25,1
3445,DRG-0591,142455,Lookout,Confirmed,2025-03-26,1
3446,DRG-0591,142652,Financier,High,2025-04-08,1
3447,DRG-0592,114007,Organizer,Medium,2025-06-21,1
3448,DRG-0592,112805,Coordinator,High,2025-06-22,1
3449,DRG-0592,11327,Transporter,Low,2025-07-12,1
3450,DRG-0593,42532,Organizer,Medium,2025-12-23,1
3451,DRG-0593,19848,Transporter,High,2025-12-03,1
3452,DRG-0593,95644,Document Forger,Confirmed,2025-12-18,1
3453,DRG-0593,113209,Lookout,High,2025-12-25,1
3454,DRG-0593,110310,Transporter,Medium,2025-12-19,1
