crossing_id,detected_date,location_name,nearest_port_id,latitude,longitude,direction,detection_method,group_size,smuggler_linked,apprehended_count,outcome,lead_traveler_id,nationality_id
9628,2025-02-25 19:12:00,Spin Boldak corridor,34,30.961147,66.490649,Outbound,Patrol,1,0,1,Apprehended,,3
9629,2025-08-24 23:16:00,Chaman border - Main sector,34,30.964165,66.490397,Inbound,Tip-Off,2,0,2,Apprehended,,3
9630,2025-10-03 21:01:00,Makran coast - Ormara,38,25.208009,64.658311,Outbound,Tip-Off,1,1,0,Escaped,,1
9631,2025-11-23 23:54:00,Chaman border - Main sector,34,30.92326,66.468518,Outbound,Sensor,3,1,3,Apprehended,,1
9632,2025-10-05 18:08:00,Torkham vicinity - North sector,33,34.065742,71.063798,Outbound,Tip-Off,2,1,0,Turned Back,,1
9633,2025-05-26 23:18:00,Makran coast - Jiwani,39,25.025782,61.784615,Inbound,Drone,2,0,2,Apprehended,,18
9634,2025-10-22 20:10:00,Taftan border zone,36,28.895024,61.570934,Inbound,Patrol,2,1,0,Turned Back,81687,3
9635,2025-09-02 14:24:00,Chaman border - Main sector,34,30.872157,66.497776,Outbound,Informant,1,1,1,Apprehended,55652,3
9636,2025-06-19 16:34:00,Taftan border zone,36,28.874458,61.568535,Inbound,Patrol,12,1,5,Partial Capture,31360,3
9637,2025-12-01 22:17:00,Torkham vicinity - South sector,33,34.09655,71.111671,Inbound,Tip-Off,1,0,1,Apprehended,119096,1
9638,2025-04-07 07:20:00,Khyber Pass - off-road crossing,33,34.093707,71.0967,Outbound,Drone,3,0,3,Apprehended,113038,3
9639,2025-03-01 23:26:00,Torkham vicinity - North sector,33,34.122851,71.048136,Inbound,Patrol,8,1,0,Turned Back,,1
9640,2025-06-05 13:02:00,Chaman border - Main sector,34,30.874782,66.49729,Inbound,Patrol,12,1,12,Apprehended,,3
9641,2025-10-08 23:44:00,Karachi coastal - Ibrahim Hyderi,38,24.758838,67.180118,Outbound,Drone,1,1,1,Apprehended,,6
9642,2025-01-01 04:29:00,Taftan border zone,36,28.884731,61.574717,Inbound,Patrol,2,1,2,Apprehended,,1
9643,2025-10-05 20:26:00,Chaman border - Western flank,34,30.882369,66.441714,Outbound,Sensor,2,1,1,Partial Capture,1495,3
9644,2025-10-28 01:56:00,Chaman border - Main sector,34,30.937246,66.441513,Inbound,Informant,8,0,0,Turned Back,,3
9645,2025-01-20 20:24:00,Wagah border - Agricultural zone,35,31.630239,74.622147,Inbound,Patrol,5,1,0,Turned Back,59465,1
9646,2025-04-08 22:33:00,Mashkel desert crossing,36,27.768471,62.96948,Inbound,Sensor,5,0,5,Apprehended,,3
9647,2025-12-06 00:40:00,Torkham vicinity - North sector,33,34.123376,71.053598,Inbound,Sensor,3,0,3,Apprehended,91066,1
9648,2025-08-17 03:41:00,Torkham vicinity - North sector,33,34.137119,71.052662,Inbound,Tip-Off,5,0,0,Escaped,,3
9649,2025-05-04 19:24:00,Chaman border - Western flank,34,30.856828,66.378617,Inbound,Informant,1,0,0,Turned Back,,3
9650,2025-10-08 18:03:00,Chaman border - Western flank,34,30.928564,66.420875,Inbound,Sensor,2,1,2,Apprehended,,3
9651,2025-03-05 00:07:00,Wagah border - Agricultural zone,35,31.647675,74.596013,Outbound,Sensor,5,0,5,Apprehended,126495,2
9652,2025-02-22 23:47:00,Wagah border - Agricultural zone,35,31.640216,74.625617,Inbound,Sensor,30,1,0,Escaped,,2
9653,2025-08-05 23:17:00,Khyber Pass - off-road crossing,33,34.060127,71.007086,Outbound,Informant,8,0,1,Partial Capture,10243,3
9654,2025-08-03 18:37:00,Torkham vicinity - North sector,33,34.138584,71.102293,Inbound,Patrol,8,1,0,Escaped,,1
9655,2025-06-06 13:01:00,Chaman border - Western flank,34,30.830329,66.374684,Inbound,Tip-Off,5,1,0,Turned Back,,3
9656,2025-08-09 12:42:00,Chaman border - Main sector,34,30.901609,66.480896,Inbound,Patrol,5,0,0,Turned Back,143228,1
9657,2025-03-27 17:51:00,Makran coast - Pasni,39,25.304109,63.507001,Inbound,Informant,8,0,0,Escaped,,21
9658,2025-05-21 22:51:00,Taftan border zone,36,28.912923,61.617622,Inbound,Tip-Off,1,0,1,Apprehended,19784,1
9659,2025-04-11 01:29:00,Spin Boldak corridor,34,30.971681,66.470647,Inbound,Informant,2,1,2,Apprehended,,3
9660,2025-07-23 22:53:00,Landi Kotal area,33,34.077496,71.105466,Inbound,Checkpoint,2,1,2,Apprehended,90986,3
9661,2025-09-07 23:24:00,Torkham vicinity - North sector,33,34.071444,71.078599,Inbound,Sensor,12,0,0,Turned Back,,1
9662,2025-12-24 01:57:00,Chaman border - Main sector,34,30.877826,66.411313,Inbound,Informant,1,0,0,Escaped,149875,3
9663,2025-06-01 20:40:00,Wagah border - Agricultural zone,35,31.634516,74.595959,Inbound,Tip-Off,20,1,0,Escaped,,2
9664,2025-08-24 23:55:00,Landi Kotal area,33,34.101072,71.111907,Inbound,Sensor,5,1,1,Partial Capture,,1
9665,2025-10-23 00:15:00,Taftan border zone,36,28.878899,61.613123,Inbound,Tip-Off,20,0,20,Apprehended,,4
9666,2025-06-28 14:57:00,Torkham vicinity - South sector,33,34.035963,71.133282,Outbound,Checkpoint,2,1,0,Escaped,,3
9667,2025-06-03 04:55:00,Torkham vicinity - North sector,33,34.069269,71.086039,Inbound,Tip-Off,8,1,8,Apprehended,,3
9668,2025-03-10 02:45:00,Taftan border zone,36,28.879642,61.591876,Outbound,Drone,12,1,3,Partial Capture,35019,3
9669,2025-11-22 21:45:00,Chaman border - Main sector,34,30.881794,66.474185,Outbound,Checkpoint,2,0,2,Apprehended,139051,1
9670,2025-05-24 17:37:00,Makran coast - Ormara,38,25.241816,64.62834,Inbound,Patrol,3,0,3,Apprehended,83994,3
9671,2025-06-01 18:08:00,Khyber Pass - off-road crossing,33,34.0693,71.062798,Outbound,Checkpoint,3,0,3,Apprehended,,3
9672,2025-01-17 03:54:00,Makran coast - Ormara,38,25.194844,64.604583,Outbound,Drone,5,0,0,Escaped,,1
9673,2025-08-18 23:08:00,Spin Boldak corridor,34,30.95779,66.472272,Inbound,CCTV,2,0,2,Apprehended,47272,3
9674,2025-07-12 16:28:00,Khunjerab Pass area,37,36.811177,75.415496,Outbound,Tip-Off,3,0,0,Escaped,,43
9675,2025-01-16 01:49:00,Torkham vicinity - North sector,33,34.043151,71.116039,Outbound,CCTV,3,0,0,Escaped,,1
9676,2025-05-08 22:18:00,Taftan border zone,36,28.858366,61.608177,Outbound,Patrol,2,0,0,Turned Back,,3
9677,2025-03-22 17:19:00,Torkham vicinity - South sector,33,34.039479,71.091401,Inbound,Drone,5,0,5,Apprehended,61227,3
9678,2025-11-08 23:43:00,Khunjerab Pass area,37,36.815985,75.432379,Inbound,Tip-Off,2,0,0,Escaped,,43
9679,2025-07-06 07:51:00,Chaman border - Main sector,34,30.931217,66.459252,Inbound,Other,2,1,2,Apprehended,,3
9680,2025-08-22 11:56:00,Chaman border - Western flank,34,30.87058,66.391026,Outbound,Sensor,3,0,3,Apprehended,,3
9681,2025-01-28 05:26:00,Torkham vicinity - South sector,33,34.021386,71.068121,Inbound,Patrol,20,1,20,Apprehended,,3
9682,2025-01-12 08:21:00,Khyber Pass - off-road crossing,33,34.053297,71.03567,Inbound,Informant,5,1,4,Partial Capture,59964,3
9683,2025-01-03 22:23:00,Chaman border - Main sector,34,30.962662,66.4191,Outbound,Checkpoint,2,0,0,Turned Back,,1
9684,2025-10-01 22:43:00,Torkham vicinity - North sector,33,34.113318,71.106559,Inbound,Informant,20,1,20,Apprehended,,1
9685,2025-01-03 15:11:00,Torkham vicinity - North sector,33,34.064052,71.076417,Inbound,Drone,8,1,1,Partial Capture,,1
9686,2025-05-06 20:35:00,Landi Kotal area,33,34.131004,71.152834,Outbound,Informant,8,1,8,Apprehended,,1
9687,2025-09-06 23:31:00,Torkham vicinity - South sector,33,34.029707,71.118343,Inbound,CCTV,2,0,2,Apprehended,106250,3
9688,2025-07-22 16:49:00,Chaman border - Main sector,34,30.901776,66.485661,Outbound,Tip-Off,5,0,0,Turned Back,65830,1
9689,2025-12-12 04:49:00,Taftan border zone,36,28.922151,61.62421,Inbound,Drone,2,0,2,Apprehended,,4
9690,2025-02-19 19:02:00,Wagah border - Agricultural zone,35,31.624169,74.61567,Outbound,Checkpoint,1,0,1,Apprehended,,1
9691,2025-01-06 23:12:00,Chaman border - Main sector,34,30.909832,66.463918,Inbound,Tip-Off,8,1,8,Apprehended,,3
9692,2025-10-28 13:28:00,Chaman border - Main sector,34,30.92524,66.468918,Inbound,Sensor,8,0,5,Partial Capture,,1
9693,2025-09-08 17:08:00,Torkham vicinity - North sector,33,34.072074,71.108014,Inbound,Checkpoint,8,0,8,Apprehended,,3
9694,2025-07-09 01:19:00,Torkham vicinity - North sector,33,34.040472,71.055798,Outbound,Patrol,1,0,1,Partial Capture,,1
9695,2025-02-19 02:33:00,Kasur sector,35,31.071488,74.482829,Inbound,Patrol,5,0,0,Turned Back,,2
9696,2025-12-16 12:56:00,Khyber Pass - off-road crossing,33,34.028776,71.094837,Outbound,Drone,3,0,3,Apprehended,,3
9697,2025-06-06 03:52:00,Torkham vicinity - North sector,33,34.106918,71.067177,Inbound,Informant,2,0,2,Apprehended,,1
9698,2025-01-10 15:56:00,Torkham vicinity - South sector,33,34.064748,71.136395,Inbound,Drone,1,0,1,Apprehended,16144,1
9699,2025-11-28 04:57:00,Khyber Pass - off-road crossing,33,34.036929,71.030723,Inbound,Drone,2,0,0,Turned Back,,3
9700,2025-02-24 21:10:00,Makran coast - Jiwani,39,25.090638,61.748371,Inbound,Patrol,2,1,2,Apprehended,,4
9701,2025-03-16 20:39:00,Chaman border - Western flank,34,30.860294,66.408347,Inbound,Tip-Off,2,0,0,Turned Back,,3
9702,2025-11-10 22:26:00,Torkham vicinity - North sector,33,34.130309,71.125468,Inbound,Tip-Off,3,1,0,Turned Back,44255,3
9703,2025-04-21 17:23:00,Kasur sector,35,31.121936,74.438699,Inbound,Drone,2,0,2,Apprehended,,2
9704,2025-05-14 04:37:00,Makran coast - Jiwani,39,25.009974,61.743436,Inbound,Checkpoint,1,0,1,Apprehended,,1
9705,2025-02-01 00:20:00,Chaman border - Main sector,34,30.968491,66.450352,Inbound,Checkpoint,2,0,2,Apprehended,94068,1
9706,2025-05-21 21:06:00,Makran coast - Ormara,38,25.225987,64.671325,Outbound,Tip-Off,1,0,1,Partial Capture,,4
9707,2025-09-16 17:16:00,Torkham vicinity - South sector,33,34.071802,71.112776,Inbound,Patrol,2,0,2,Apprehended,,1
9708,2025-10-02 23:10:00,Chaman border - Western flank,34,30.878493,66.386702,Outbound,Patrol,8,0,8,Apprehended,,3
9709,2025-08-25 01:51:00,Landi Kotal area,33,34.091957,71.168172,Outbound,Drone,8,0,8,Apprehended,,3
9710,2025-03-13 21:34:00,Chaman border - Main sector,34,30.920494,66.418612,Inbound,Tip-Off,5,0,5,Apprehended,,1
9711,2025-11-08 14:11:00,Mashkel desert crossing,36,27.765472,62.970312,Inbound,Tip-Off,2,1,2,Apprehended,,3
9712,2025-12-11 16:10:00,Mashkel desert crossing,36,27.79812,63.039882,Inbound,Tip-Off,3,1,3,Apprehended,117540,4
9713,2025-11-08 03:55:00,Torkham vicinity - South sector,33,34.099362,71.090923,Inbound,Checkpoint,5,0,5,Apprehended,,1
9714,2025-12-07 03:24:00,Chaman border - Main sector,34,30.876193,66.473079,Inbound,Drone,12,1,11,Partial Capture,135509,1
9715,2025-08-11 22:24:00,Mashkel desert crossing,36,27.835242,63.028388,Outbound,Drone,2,0,2,Apprehended,,3
9716,2025-08-12 05:56:00,Khyber Pass - off-road crossing,33,34.079337,71.033535,Outbound,Drone,8,1,8,Apprehended,,3
9717,2025-10-03 21:56:00,Landi Kotal area,33,34.120122,71.140938,Outbound,Drone,20,1,0,Turned Back,,3
9718,2025-12-23 23:26:00,Torkham vicinity - South sector,33,34.074129,71.140632,Outbound,Patrol,1,1,1,Apprehended,107049,1
9719,2025-09-22 22:02:00,Torkham vicinity - South sector,33,34.073867,71.066032,Inbound,Checkpoint,1,0,0,Turned Back,,3
9720,2025-11-28 01:02:00,Torkham vicinity - South sector,33,34.089753,71.071275,Outbound,Patrol,2,0,0,Turned Back,,3
9721,2025-06-06 22:58:00,Chaman border - Main sector,34,30.964902,66.426465,Inbound,Patrol,3,0,3,Apprehended,,1
9722,2025-07-07 16:22:00,Chaman border - Western flank,34,30.849173,66.40649,Outbound,Patrol,3,1,3,Apprehended,,3
9723,2025-11-21 17:06:00,Chaman border - Western flank,34,30.839236,66.353907,Inbound,Sensor,8,1,0,Escaped,101545,3
9724,2025-01-03 18:10:00,Chaman border - Main sector,34,30.955409,66.502717,Inbound,Tip-Off,3,0,3,Apprehended,29995,1
9725,2025-09-08 22:06:00,Mashkel desert crossing,36,27.840621,62.968477,Outbound,Tip-Off,5,1,5,Apprehended,,3
9726,2025-08-17 04:52:00,Taftan border zone,36,28.948104,61.60338,Inbound,Checkpoint,2,1,0,Escaped,,3
9727,2025-01-18 01:15:00,Torkham vicinity - South sector,33,34.107708,71.074702,Inbound,Checkpoint,5,1,5,Apprehended,,1
9728,2025-11-09 17:53:00,Wagah border - Agricultural zone,35,31.642203,74.538165,Inbound,Checkpoint,3,0,1,Partial Capture,,1
9729,2025-12-07 01:02:00,Kasur sector,35,31.092577,74.450816,Outbound,Patrol,5,1,5,Apprehended,,2
9730,2025-04-09 08:19:00,Mashkel desert crossing,36,27.813955,62.988841,Inbound,Tip-Off,1,0,0,Turned Back,9855,4
9731,2025-12-14 00:42:00,Makran coast - Jiwani,39,25.038321,61.797278,Inbound,Tip-Off,3,0,0,Turned Back,35604,18
9732,2025-04-10 19:11:00,Spin Boldak corridor,34,30.920924,66.504416,Inbound,Informant,8,1,8,Apprehended,,3
9733,2025-02-14 00:11:00,Torkham vicinity - North sector,33,34.132463,71.064692,Inbound,Tip-Off,3,1,0,Turned Back,,1
9734,2025-05-23 01:03:00,Torkham vicinity - North sector,33,34.125848,71.106484,Outbound,Patrol,3,0,3,Apprehended,61385,1
9735,2025-10-07 13:35:00,Makran coast - Jiwani,39,25.081626,61.713222,Outbound,Checkpoint,1,0,1,Apprehended,,18
9736,2025-02-12 18:07:00,Chaman border - Western flank,34,30.919573,66.412681,Inbound,Patrol,3,1,0,Escaped,,3
9737,2025-10-13 05:23:00,Chaman border - Western flank,34,30.887977,66.408409,Outbound,Checkpoint,5,0,0,Turned Back,14620,3
9738,2025-10-05 04:43:00,Chaman border - Main sector,34,30.965307,66.455019,Outbound,Sensor,3,1,3,Apprehended,146282,3
9739,2025-05-28 02:22:00,Torkham vicinity - North sector,33,34.136487,71.084147,Outbound,Sensor,1,0,0,Escaped,,3
9740,2025-01-23 21:21:00,Spin Boldak corridor,34,30.919901,66.506514,Inbound,Patrol,1,1,1,Apprehended,,3
9741,2025-06-07 21:47:00,Landi Kotal area,33,34.117207,71.113749,Outbound,Informant,8,1,0,Escaped,,1
9742,2025-12-25 01:32:00,Torkham vicinity - South sector,33,34.106153,71.051186,Inbound,Patrol,12,0,0,Turned Back,,1
9743,2025-10-25 14:46:00,Chaman border - Main sector,34,30.963894,66.494399,Outbound,CCTV,12,0,12,Apprehended,,3
9744,2025-12-04 06:46:00,Torkham vicinity - South sector,33,34.074821,71.12105,Outbound,Drone,5,1,5,Apprehended,,1
9745,2025-08-07 22:08:00,Chaman border - Main sector,34,30.92636,66.499719,Inbound,Sensor,5,0,5,Apprehended,112268,1
9746,2025-11-28 06:48:00,Khyber Pass - off-road crossing,33,34.019234,71.047032,Inbound,Informant,12,1,0,Escaped,,3
9747,2025-08-18 01:03:00,Karachi coastal - Ibrahim Hyderi,38,24.743831,67.197573,Outbound,Patrol,3,1,3,Apprehended,,22
9748,2025-09-22 22:09:00,Makran coast - Jiwani,39,25.064413,61.791906,Inbound,Checkpoint,12,1,0,Escaped,,3
9749,2025-01-27 19:38:00,Makran coast - Pasni,39,25.308287,63.481477,Inbound,Checkpoint,3,0,0,Turned Back,138320,1
9750,2025-02-25 10:14:00,Khyber Pass - off-road crossing,33,34.022409,71.022839,Outbound,Tip-Off,2,0,2,Apprehended,,3
9751,2025-04-28 00:30:00,Mashkel desert crossing,36,27.844777,63.048916,Inbound,Tip-Off,3,1,0,Turned Back,,3
9752,2025-03-13 22:44:00,Torkham vicinity - North sector,33,34.113546,71.07644,Inbound,Other,5,0,0,Escaped,81649,3
9753,2025-09-14 01:00:00,Mashkel desert crossing,36,27.794803,62.956533,Inbound,Sensor,1,0,1,Apprehended,,4
9754,2025-08-25 14:53:00,Torkham vicinity - North sector,33,34.134941,71.03894,Inbound,Patrol,1,0,1,Apprehended,,1
9755,2025-04-16 19:09:00,Landi Kotal area,33,34.129751,71.165081,Inbound,Tip-Off,8,0,0,Turned Back,,1
9756,2025-04-16 00:35:00,Khyber Pass - off-road crossing,33,34.098558,71.013434,Outbound,Sensor,5,1,0,Escaped,141856,3
9757,2025-09-04 16:06:00,Torkham vicinity - North sector,33,34.05998,71.058173,Inbound,Patrol,1,1,1,Apprehended,73665,3
9758,2025-01-10 01:30:00,Torkham vicinity - South sector,33,34.027216,71.144865,Inbound,Informant,1,0,0,Escaped,11525,3
9759,2025-12-22 14:38:00,Makran coast - Jiwani,39,25.093106,61.721269,Inbound,Patrol,1,0,1,Partial Capture,,3
9760,2025-05-05 23:03:00,Torkham vicinity - North sector,33,34.0656,71.033167,Inbound,Patrol,3,1,0,Turned Back,,1
9761,2025-11-17 04:59:00,Torkham vicinity - North sector,33,34.063797,71.091399,Outbound,Drone,3,1,0,Escaped,,3
9762,2025-09-23 00:24:00,Torkham vicinity - North sector,33,34.079821,71.112595,Inbound,Checkpoint,12,1,12,Apprehended,,3
9763,2025-01-02 08:18:00,Torkham vicinity - North sector,33,34.085589,71.090543,Inbound,Drone,20,0,0,Escaped,103841,3
9764,2025-11-10 17:17:00,Mashkel desert crossing,36,27.804518,62.963627,Inbound,Tip-Off,2,0,2,Apprehended,,3
9765,2025-05-23 13:57:00,Khyber Pass - off-road crossing,33,34.059019,71.041103,Inbound,Drone,12,0,12,Apprehended,77308,3
9766,2025-04-05 00:30:00,Khyber Pass - off-road crossing,33,34.083221,71.089773,Inbound,Sensor,3,0,0,Escaped,107068,3
9767,2025-08-18 04:45:00,Chaman border - Western flank,34,30.902741,66.414314,Outbound,Tip-Off,12,0,0,Turned Back,,3
9768,2025-07-25 04:47:00,Wagah border - Agricultural zone,35,31.565614,74.536516,Inbound,Patrol,2,0,2,Apprehended,,1
9769,2025-02-25 03:54:00,Torkham vicinity - North sector,33,34.057592,71.047203,Outbound,Drone,3,1,2,Partial Capture,44006,3
9770,2025-12-19 01:06:00,Makran coast - Pasni,39,25.280652,63.453458,Outbound,Drone,3,1,3,Apprehended,,21
9771,2025-07-13 18:06:00,Chaman border - Western flank,34,30.842341,66.421027,Outbound,CCTV,2,0,2,Apprehended,,3
9772,2025-12-11 20:27:00,Makran coast - Pasni,39,25.274827,63.447726,Inbound,Tip-Off,5,0,5,Apprehended,,18
9773,2025-04-08 23:25:00,Chaman border - Western flank,34,30.922979,66.425445,Inbound,Patrol,1,1,1,Apprehended,103310,3
9774,2025-02-17 15:59:00,Makran coast - Jiwani,39,25.032452,61.793099,Inbound,Patrol,3,1,1,Partial Capture,4693,3
9775,2025-07-23 12:18:00,Makran coast - Pasni,39,25.23348,63.443854,Inbound,Informant,5,0,5,Apprehended,,1
9776,2025-04-09 21:23:00,Karachi coastal - Ibrahim Hyderi,38,24.78742,67.143283,Outbound,Tip-Off,1,1,1,Partial Capture,111341,1
9777,2025-10-03 01:50:00,Khyber Pass - off-road crossing,33,34.003346,71.024488,Inbound,Drone,5,1,0,Turned Back,,3
9778,2025-10-28 17:52:00,Torkham vicinity - South sector,33,34.095059,71.148623,Inbound,Sensor,8,1,0,Turned Back,14968,1
9779,2025-03-03 20:06:00,Khyber Pass - off-road crossing,33,34.017305,71.063679,Outbound,Sensor,3,0,0,Turned Back,126438,3
9780,2025-02-12 21:54:00,Chaman border - Main sector,34,30.966549,66.445661,Outbound,CCTV,8,1,8,Apprehended,101898,3
9781,2025-01-15 15:53:00,Chaman border - Western flank,34,30.897681,66.448737,Inbound,Other,8,0,8,Apprehended,10235,3
9782,2025-01-03 19:28:00,Torkham vicinity - North sector,33,34.119318,71.119117,Inbound,Patrol,1,1,1,Apprehended,,1
9783,2025-10-11 02:20:00,Makran coast - Ormara,38,25.211798,64.635225,Outbound,Informant,2,0,2,Apprehended,126068,1
9784,2025-08-18 19:43:00,Spin Boldak corridor,34,30.909956,66.499375,Outbound,Patrol,12,0,0,Turned Back,,3
9785,2025-06-05 23:33:00,Spin Boldak corridor,34,30.979943,66.502875,Inbound,Patrol,8,1,8,Apprehended,,3
9786,2025-12-05 12:05:00,Torkham vicinity - South sector,33,34.07235,71.118051,Inbound,Drone,5,0,2,Partial Capture,30545,1
9787,2025-04-02 17:56:00,Torkham vicinity - North sector,33,34.079199,71.109346,Outbound,Informant,1,1,0,Turned Back,,3
9788,2025-12-17 23:28:00,Mashkel desert crossing,36,27.775155,63.009017,Inbound,Informant,2,1,2,Apprehended,,4
9789,2025-09-07 21:11:00,Taftan border zone,36,28.870234,61.600655,Inbound,Patrol,8,0,0,Turned Back,,3
9790,2025-09-23 00:50:00,Chaman border - Main sector,34,30.92287,66.415568,Outbound,Patrol,5,0,0,Turned Back,136246,3
9791,2025-01-27 01:04:00,Spin Boldak corridor,34,30.981257,66.519263,Inbound,Tip-Off,1,0,1,Apprehended,,3
9792,2025-10-15 02:50:00,Chaman border - Main sector,34,30.902979,66.417479,Inbound,Sensor,1,1,0,Escaped,,1
9793,2025-12-28 17:59:00,Makran coast - Pasni,39,25.286005,63.449992,Outbound,Sensor,20,0,0,Escaped,,21
9794,2025-05-28 16:50:00,Chaman border - Main sector,34,30.928743,66.480092,Inbound,Patrol,8,0,2,Partial Capture,119960,1
9795,2025-02-18 23:36:00,Torkham vicinity - North sector,33,34.114035,71.047079,Inbound,Sensor,3,0,3,Apprehended,,1
9796,2025-01-06 02:25:00,Landi Kotal area,33,34.075588,71.178373,Inbound,Tip-Off,3,0,1,Partial Capture,,1
9797,2025-12-25 12:04:00,Taftan border zone,36,28.866445,61.581811,Inbound,Patrol,8,1,8,Apprehended,,1
9798,2025-05-06 14:44:00,Torkham vicinity - North sector,33,34.041979,71.110129,Inbound,Patrol,5,0,0,Turned Back,,3
9799,2025-11-25 02:44:00,Torkham vicinity - North sector,33,34.078316,71.119949,Outbound,Drone,8,1,4,Partial Capture,142123,3
9800,2025-03-14 15:40:00,Khyber Pass - off-road crossing,33,34.047796,71.085357,Inbound,Tip-Off,1,1,1,Apprehended,33791,3
9801,2025-02-27 23:20:00,Chaman border - Western flank,34,30.872524,66.3792,Outbound,Sensor,8,0,0,Escaped,63518,3
9802,2025-12-14 02:36:00,Torkham vicinity - North sector,33,34.121858,71.104296,Inbound,CCTV,3,1,0,Escaped,,3
9803,2025-02-05 02:46:00,Torkham vicinity - North sector,33,34.1334,71.115292,Inbound,Informant,2,0,2,Apprehended,19379,3
9804,2025-08-05 01:26:00,Khyber Pass - off-road crossing,33,34.085032,71.030826,Inbound,Sensor,2,0,2,Apprehended,,3
9805,2025-07-25 04:45:00,Chaman border - Main sector,34,30.961867,66.49928,Inbound,Patrol,1,0,1,Apprehended,,3
9806,2025-08-07 02:49:00,Chaman border - Western flank,34,30.852412,66.401883,Outbound,Sensor,1,0,1,Apprehended,103272,3
9807,2025-06-04 04:14:00,Chaman border - Western flank,34,30.888442,66.405979,Outbound,Tip-Off,5,0,0,Turned Back,,3
9808,2025-09-11 17:05:00,Mashkel desert crossing,36,27.804109,63.025172,Inbound,Tip-Off,3,0,3,Apprehended,119299,4
