claim_id,traveler_id,filing_date,claim_basis,origin_country_id,status,decision_date,assigned_officer,dependents_count
19742,58581,2025-10-08,War,19,Under Review,,Hina Riaz,2
19743,77774,2025-10-18,Ethnic,19,Under Review,,Asad Riaz,1
19744,69455,2025-03-03,Religious,1,Approved,2025-08-24,Hina Syed,0
19745,109435,2025-03-01,War,3,Under Review,,Amjad Syed,3
19746,123585,2025-06-08,War,18,Interview Scheduled,,Fahad Sethi,0
19747,20862,2025-04-17,Persecution,3,Interview Scheduled,,Tariq Sethi,1
19748,58744,2025-12-16,Persecution,48,Under Review,,Amjad Paracha,1
19749,149644,2025-07-12,Persecution,16,Denied,2025-12-16,Zafar Lodhi,5
19750,21740,2025-05-04,War,3,Interview Scheduled,,Waqas Akhtar,1
19751,128644,2025-07-09,Persecution,3,Denied,2025-12-29,Amjad Chaudhry,0
19752,25683,2025-02-27,War,3,Approved,2025-08-16,Waqas Akhtar,5
19753,70121,2025-09-27,Persecution,3,Interview Scheduled,,Kamran Syed,4
19754,33004,2025-07-11,War,3,Filed,,Saima Sethi,4
19755,387,2025-04-11,War,19,Filed,,Uzma Sethi,3
19756,38256,2025-06-24,Ethnic,3,Denied,2025-09-19,Hina Gondal,6
19757,108169,2025-06-14,Ethnic,48,Denied,2025-08-26,Irfan Riaz,2
19758,68669,2025-11-10,Persecution,3,Filed,,Zafar Paracha,0
19759,12785,2025-11-02,Gender-Based,19,Under Review,,Hina Chaudhry,0
19760,113709,2025-12-20,Political,3,Under Review,,Samina Mahmood,3
19761,20803,2025-08-10,Ethnic,3,Denied,2025-11-04,Sobia Chaudhry,4
19762,110963,2025-09-23,War,3,Under Review,,Nadia Paracha,1
19763,145709,2025-11-23,War,19,Under Review,,Samina Bukhari,1
19764,144181,2025-02-28,War,3,Filed,,Irfan Mahmood,1
19765,64705,2025-02-16,War,16,Filed,,Rashid Lodhi,4
19766,94291,2025-07-13,Gender-Based,16,Under Review,,Zafar Sethi,2
19767,133189,2025-07-14,Ethnic,2,Interview Scheduled,,Bilal Riaz,0
19768,100748,2025-11-14,Political,3,Under Review,,Rashid Akhtar,1
19769,18564,2025-08-11,War,3,Approved,2025-11-01,Sobia Bukhari,6
19770,45113,2025-02-11,Persecution,16,Withdrawn,2025-04-02,Saima Riaz,1
19771,112981,2025-01-21,War,48,Under Review,,Zafar Gondal,0
19772,7761,2025-12-23,Ethnic,3,Under Review,,Asad Gondal,3
19773,56216,2025-04-01,War,3,Under Review,,Zafar Akhtar,0
19774,44264,2025-06-06,Political,3,Under Review,,Irfan Lodhi,0
19775,130751,2025-09-15,War,42,Filed,,Nadia Syed,0
19776,24547,2025-11-02,Religious,42,Interview Scheduled,,Rashid Mahmood,1
19777,48495,2025-12-18,Ethnic,17,Under Review,,Fahad Mahmood,1
19778,30223,2025-12-20,Political,3,Under Review,,Uzma Akhtar,1
19779,97612,2025-06-12,Religious,26,Appealed,2025-09-29,Bilal Lodhi,0
19780,134480,2025-05-13,Gender-Based,3,Under Review,,Hina Gondal,3
19781,106886,2025-12-02,Gender-Based,16,Under Review,,Kamran Paracha,0
19782,38477,2025-04-18,Persecution,18,Interview Scheduled,,Rashid Lodhi,6
19783,83207,2025-11-25,Ethnic,42,Under Review,,Fahad Bukhari,3
19784,44034,2025-07-22,Persecution,3,Under Review,,Tahira Akhtar,0
19785,18170,2025-03-12,Political,3,Appealed,2025-08-15,Zafar Sethi,5
19786,115967,2025-09-28,Political,5,Under Review,,Kamran Riaz,3
19787,134248,2025-11-18,Religious,41,Under Review,,Lubna Gondal,0
19788,11923,2025-01-24,War,16,Denied,2025-06-21,Nadia Chaudhry,1
19789,94367,2025-12-25,Religious,1,Interview Scheduled,,Tahira Lodhi,5
19790,49474,2025-09-21,War,18,Under Review,,Amjad Bukhari,3
19791,100056,2025-02-01,War,17,Denied,2025-07-04,Amjad Gondal,1
19792,96245,2025-04-12,Ethnic,3,Under Review,,Waqas Riaz,2
19793,49804,2025-09-23,Persecution,3,Withdrawn,2025-12-10,Irfan Sethi,1
19794,123767,2025-02-12,Political,3,Appealed,2025-03-27,Nadia Bukhari,0
19795,141244,2025-10-24,Religious,1,Approved,2025-12-27,Bilal Lodhi,0
19796,36643,2025-08-14,Persecution,14,Under Review,,Sobia Paracha,1
19797,140622,2025-07-14,War,3,Under Review,,Lubna Akhtar,3
19798,23492,2025-04-13,Persecution,1,Approved,2025-06-25,Rashid Syed,0
19799,63622,2025-11-17,Political,1,Under Review,,Asad Bukhari,3
19800,85577,2025-07-10,War,19,Denied,2025-12-16,Nadia Mahmood,4
19801,60308,2025-07-17,Religious,3,Withdrawn,2025-12-06,Samina Riaz,0
19802,100659,2025-09-21,War,16,Approved,2025-11-19,Fahad Gondal,1
19803,42637,2025-02-21,War,3,Under Review,,Naveed Gondal,2
19804,2294,2025-02-18,Persecution,3,Interview Scheduled,,Samina Akhtar,3
19805,146348,2025-02-14,Political,3,Approved,2025-04-06,Tariq Chaudhry,1
19806,20579,2025-03-03,War,3,Appealed,2025-08-15,Nadia Riaz,2
19807,69292,2025-11-04,Ethnic,22,Under Review,,Lubna Paracha,2
19808,115268,2025-01-17,Gender-Based,1,Interview Scheduled,,Amjad Syed,2
19809,123128,2025-07-17,Religious,3,Filed,,Fahad Gondal,0
19810,77047,2025-08-28,Religious,3,Under Review,,Fahad Lodhi,0
19811,48636,2025-06-13,Political,42,Approved,2025-09-12,Samina Lodhi,0
19812,74618,2025-06-12,War,42,Under Review,,Fahad Mahmood,0
19813,126180,2025-12-04,Other,17,Filed,,Asad Mahmood,0
19814,66361,2025-05-06,Persecution,3,Denied,2025-09-07,Waqas Lodhi,0
19815,100558,2025-03-12,Ethnic,22,Interview Scheduled,,Tahira Paracha,4
19816,44484,2025-06-21,Persecution,2,Approved,2025-09-13,Fahad Chaudhry,3
19817,62697,2025-04-25,Religious,16,Approved,2025-06-08,Saima Chaudhry,0
19818,1236,2025-07-28,Political,22,Withdrawn,2025-11-17,Waqas Mahmood,0
19819,51066,2025-01-23,Persecution,19,Denied,2025-03-14,Lubna Syed,0
19820,98262,2025-12-09,Gender-Based,2,Under Review,,Lubna Gondal,0
19821,104546,2025-06-20,Persecution,3,Denied,2025-10-30,Kamran Syed,2
19822,88094,2025-01-27,Political,22,Denied,2025-03-23,Kamran Paracha,0
19823,143313,2025-05-19,Persecution,18,Denied,2025-10-29,Asad Chaudhry,0
19824,45385,2025-11-18,Political,9,Under Review,,Samina Sethi,1
19825,118353,2025-12-17,War,3,Under Review,,Nadia Akhtar,4
19826,112635,2025-10-13,War,17,Under Review,,Fahad Mahmood,4
19827,46230,2025-10-08,Religious,3,Denied,2025-12-17,Rashid Mahmood,2
19828,147967,2025-09-08,Ethnic,42,Filed,,Saima Chaudhry,1
19829,142142,2025-08-21,War,19,Approved,2025-12-08,Saima Lodhi,5
19830,97750,2025-04-10,Persecution,3,Denied,2025-09-04,Naveed Mahmood,1
19831,40720,2025-02-02,War,3,Under Review,,Uzma Mahmood,2
19832,23171,2025-12-16,Persecution,3,Under Review,,Irfan Bukhari,1
19833,50068,2025-02-07,Political,1,Appealed,2025-05-19,Hina Paracha,2
19834,101190,2025-11-10,War,3,Under Review,,Fahad Lodhi,3
19835,65086,2025-02-20,War,19,Under Review,,Waqas Akhtar,0
19836,82256,2025-01-07,Persecution,3,Interview Scheduled,,Sobia Riaz,4
19837,1799,2025-02-03,Ethnic,3,Filed,,Hina Akhtar,1
19838,110955,2025-03-25,War,16,Denied,2025-09-17,Tariq Paracha,0
19839,106073,2025-07-12,War,16,Appealed,2025-11-09,Bilal Bukhari,2
19840,135691,2025-08-03,Political,3,Approved,2025-10-20,Irfan Lodhi,3
19841,137435,2025-09-21,Political,42,Under Review,,Irfan Bukhari,0
19842,49547,2025-08-15,Religious,6,Under Review,,Kamran Lodhi,4
19843,3667,2025-08-13,Ethnic,3,Withdrawn,2025-10-27,Naveed Mahmood,5
19844,80360,2025-07-05,War,3,Approved,2025-12-12,Zafar Sethi,2
19845,131976,2025-02-21,Persecution,19,Approved,2025-08-05,Waqas Lodhi,0
19846,23607,2025-06-25,Ethnic,17,Interview Scheduled,,Sobia Chaudhry,0
19847,106492,2025-08-20,Religious,17,Withdrawn,2025-11-09,Saima Mahmood,0
19848,24471,2025-07-08,War,16,Filed,,Hina Gondal,2
19849,6833,2025-10-20,Ethnic,3,Under Review,,Zafar Chaudhry,2
19850,77308,2025-03-20,Political,3,Withdrawn,2025-05-12,Waqas Mahmood,0
19851,29970,2025-10-15,Persecution,18,Under Review,,Lubna Chaudhry,0
19852,1348,2025-08-02,Political,48,Under Review,,Sobia Chaudhry,0
19853,80833,2025-09-17,Ethnic,18,Under Review,,Hina Mahmood,6
19854,52732,2025-04-18,War,19,Filed,,Zafar Sethi,2
19855,53825,2025-11-08,War,3,Interview Scheduled,,Asad Akhtar,2
19856,30327,2025-04-18,Persecution,3,Interview Scheduled,,Irfan Riaz,3
19857,50244,2025-08-10,Political,41,Approved,2025-09-29,Tahira Paracha,1
19858,80654,2025-06-24,Religious,3,Denied,2025-11-20,Uzma Gondal,0
19859,102503,2025-10-23,War,48,Approved,2025-12-29,Shazia Chaudhry,2
19860,47901,2025-05-20,Other,17,Withdrawn,2025-08-08,Waqas Mahmood,0
19861,88841,2025-04-22,Ethnic,18,Approved,2025-07-27,Kamran Bukhari,3
19862,2047,2025-07-07,Gender-Based,19,Interview Scheduled,,Shazia Syed,1
19863,48235,2025-06-28,Persecution,3,Interview Scheduled,,Kamran Mahmood,1
19864,70618,2025-06-25,Persecution,1,Under Review,,Rashid Lodhi,0
19865,132193,2025-01-25,Persecution,1,Approved,2025-03-10,Naveed Bukhari,0
19866,6844,2025-10-17,War,42,Filed,,Fahad Sethi,2
19867,134652,2025-08-10,Ethnic,48,Interview Scheduled,,Tahira Riaz,2
19868,16414,2025-04-05,Religious,3,Filed,,Waqas Mahmood,3
19869,93836,2025-03-05,Persecution,22,Approved,2025-05-11,Asad Bukhari,2
19870,9612,2025-02-19,Political,3,Denied,2025-03-27,Amjad Sethi,0
19871,90572,2025-07-14,War,3,Denied,2025-10-27,Hina Gondal,4
19872,54976,2025-03-07,War,19,Under Review,,Fahad Syed,2
19873,83102,2025-02-02,Political,3,Interview Scheduled,,Lubna Chaudhry,1
19874,60026,2025-07-26,Persecution,3,Withdrawn,2025-09-26,Lubna Paracha,2
19875,36972,2025-10-05,War,3,Under Review,,Fahad Mahmood,3
19876,35474,2025-11-19,Ethnic,16,Filed,,Zafar Mahmood,0
19877,124120,2025-10-02,War,42,Under Review,,Fahad Lodhi,0
19878,62869,2025-03-20,War,3,Approved,2025-04-30,Fahad Akhtar,0
19879,56864,2025-04-27,War,3,Appealed,2025-06-02,Saima Gondal,0
19880,45856,2025-07-08,Persecution,3,Approved,2025-08-12,Tariq Syed,0
19881,70990,2025-02-27,Political,3,Approved,2025-06-12,Saima Syed,1
19882,53700,2025-01-18,Persecution,19,Approved,2025-05-12,Naveed Lodhi,2
19883,125301,2025-11-24,Persecution,3,Interview Scheduled,,Kamran Lodhi,2
19884,122260,2025-06-22,Ethnic,16,Denied,2025-10-20,Fahad Lodhi,1
19885,130288,2025-10-13,Religious,6,Under Review,,Waqas Sethi,1
19886,40456,2025-01-21,War,23,Denied,2025-05-03,Zafar Syed,3
19887,142628,2025-10-01,Persecution,3,Approved,2025-12-11,Uzma Mahmood,2
19888,10338,2025-03-01,Religious,17,Under Review,,Fahad Syed,0
19889,101067,2025-02-26,Political,2,Under Review,,Samina Sethi,1
19890,113946,2025-12-17,Religious,16,Under Review,,Naveed Akhtar,0
19891,138339,2025-10-08,Persecution,3,Under Review,,Zafar Lodhi,2
19892,41454,2025-11-14,Political,3,Appealed,2025-12-19,Amjad Mahmood,5
19893,55015,2025-07-22,Ethnic,3,Under Review,,Amjad Akhtar,0
19894,101351,2025-05-13,Ethnic,17,Under Review,,Shazia Chaudhry,0
19895,1431,2025-10-03,Political,18,Approved,2025-11-11,Naveed Chaudhry,1
19896,94588,2025-02-16,Ethnic,3,Denied,2025-06-26,Waqas Lodhi,3
19897,126634,2025-04-26,War,16,Approved,2025-10-07,Sobia Sethi,0
19898,21568,2025-06-21,Ethnic,1,Denied,2025-07-29,Amjad Riaz,3
19899,111794,2025-06-26,War,19,Withdrawn,2025-09-21,Naveed Chaudhry,1
19900,119663,2025-07-17,War,17,Appealed,2025-09-10,Fahad Chaudhry,0
19901,38176,2025-09-07,Political,17,Under Review,,Samina Akhtar,1
19902,144387,2025-07-08,Political,3,Filed,,Waqas Riaz,1
19903,108526,2025-04-22,Ethnic,22,Under Review,,Waqas Mahmood,5
19904,96234,2025-01-24,War,3,Under Review,,Amjad Lodhi,3
19905,38098,2025-04-16,Ethnic,3,Withdrawn,2025-06-10,Naveed Chaudhry,6
19906,52374,2025-02-01,Religious,1,Under Review,,Uzma Mahmood,1
19907,96384,2025-04-23,Political,3,Approved,2025-06-29,Lubna Bukhari,2
19908,106313,2025-04-02,Persecution,1,Approved,2025-05-19,Naveed Lodhi,1
19909,141040,2025-10-01,War,3,Under Review,,Waqas Syed,4
19910,24300,2025-11-21,Persecution,3,Under Review,,Asad Akhtar,1
19911,92850,2025-04-04,Persecution,3,Approved,2025-09-04,Bilal Riaz,1
19912,125966,2025-08-13,Ethnic,22,Appealed,2025-11-21,Hina Gondal,1
19913,147425,2025-06-11,Political,3,Approved,2025-08-02,Sobia Gondal,1
19914,81632,2025-02-04,Religious,3,Denied,2025-03-16,Saima Sethi,3
19915,23181,2025-11-12,Other,16,Under Review,,Naveed Sethi,1
19916,69847,2025-07-27,Gender-Based,16,Appealed,2025-10-13,Bilal Syed,0
19917,116194,2025-12-22,Political,3,Under Review,,Irfan Akhtar,3
19918,47837,2025-12-05,Religious,3,Under Review,,Naveed Mahmood,1
19919,15975,2025-06-14,Persecution,3,Under Review,,Zafar Lodhi,2
19920,56963,2025-08-20,War,19,Under Review,,Zafar Sethi,1
19921,136614,2025-11-02,Political,19,Under Review,,Waqas Akhtar,3
19922,62218,2025-08-21,Religious,22,Appealed,2025-12-14,Kamran Gondal,0
19923,2426,2025-04-01,War,1,Denied,2025-07-28,Samina Lodhi,1
19924,69300,2025-06-21,Religious,3,Under Review,,Rashid Riaz,2
19925,11987,2025-02-25,Persecution,19,Approved,2025-05-19,Zafar Lodhi,3
19926,51882,2025-03-24,War,3,Approved,2025-08-24,Fahad Paracha,5
19927,138240,2025-01-17,Other,1,Under Review,,Naveed Bukhari,1
19928,118658,2025-10-07,Gender-Based,19,Under Review,,Waqas Chaudhry,1
19929,137464,2025-11-21,Political,3,Under Review,,Tahira Riaz,1
19930,112459,2025-08-13,Political,42,Approved,2025-09-24,Hina Sethi,4
19931,110332,2025-02-11,Persecution,3,Approved,2025-07-08,Kamran Paracha,0
19932,138588,2025-08-02,War,42,Denied,2025-12-15,Amjad Mahmood,2
19933,11223,2025-05-28,Political,19,Approved,2025-07-08,Naveed Syed,3
19934,131619,2025-09-13,War,42,Interview Scheduled,,Irfan Mahmood,1
19935,100179,2025-11-15,Ethnic,3,Interview Scheduled,,Tahira Riaz,2
19936,45050,2025-06-11,Political,25,Appealed,2025-09-20,Kamran Riaz,1
19937,110964,2025-11-08,War,3,Under Review,,Irfan Paracha,1
19938,18609,2025-01-08,Gender-Based,16,Appealed,2025-03-03,Uzma Sethi,3
19939,507,2025-08-04,Gender-Based,16,Approved,2025-10-12,Kamran Akhtar,4
19940,119920,2025-05-26,Political,3,Filed,,Irfan Lodhi,0
19941,110431,2025-09-22,Gender-Based,18,Under Review,,Waqas Sethi,1
19942,40606,2025-06-02,Religious,19,Filed,,Zafar Akhtar,3
19943,10977,2025-08-12,Ethnic,3,Under Review,,Amjad Mahmood,1
19944,75763,2025-07-22,War,3,Appealed,2025-09-20,Bilal Akhtar,1
19945,77976,2025-09-26,Gender-Based,18,Filed,,Uzma Paracha,1
19946,145639,2025-10-18,Other,16,Under Review,,Amjad Riaz,1
19947,137452,2025-12-05,Persecution,3,Under Review,,Nadia Lodhi,1
19948,60879,2025-06-25,Ethnic,16,Filed,,Shazia Lodhi,0
19949,100197,2025-07-15,War,19,Denied,2025-12-12,Tahira Akhtar,5
19950,78103,2025-03-11,Persecution,3,Under Review,,Fahad Gondal,6
19951,145706,2025-02-15,Political,3,Approved,2025-05-26,Tahira Chaudhry,0
19952,98674,2025-01-11,War,3,Approved,2025-06-14,Irfan Gondal,0
19953,103005,2025-08-08,Political,41,Approved,2025-10-27,Naveed Gondal,6
19954,42153,2025-08-24,Religious,16,Under Review,,Saima Lodhi,0
19955,23771,2025-09-17,Religious,17,Approved,2025-11-10,Irfan Syed,1
19956,41002,2025-07-27,Ethnic,3,Under Review,,Fahad Riaz,5
19957,56179,2025-02-10,Persecution,3,Under Review,,Uzma Akhtar,2
19958,100890,2025-03-23,War,1,Denied,2025-07-19,Saima Syed,3
19959,38901,2025-04-09,Ethnic,3,Approved,2025-09-11,Kamran Paracha,0
19960,118892,2025-10-13,Ethnic,3,Under Review,,Amjad Sethi,1
19961,148782,2025-12-20,Persecution,16,Under Review,,Bilal Gondal,3
19962,94686,2025-04-10,Persecution,3,Approved,2025-08-14,Tahira Paracha,2
19963,57687,2025-07-09,War,42,Under Review,,Hina Akhtar,2
19964,32253,2025-01-13,Political,3,Under Review,,Lubna Bukhari,0
19965,149837,2025-01-11,War,23,Approved,2025-04-15,Asad Sethi,0
19966,58354,2025-10-22,Political,3,Interview Scheduled,,Fahad Lodhi,0
19967,136901,2025-11-26,Religious,22,Under Review,,Fahad Chaudhry,0
19968,13393,2025-04-07,Political,3,Under Review,,Hina Bukhari,2
19969,67191,2025-01-04,Persecution,3,Withdrawn,2025-05-04,Asad Bukhari,0
19970,90745,2025-06-21,Religious,3,Denied,2025-08-26,Amjad Lodhi,0
19971,134552,2025-07-24,War,48,Under Review,,Asad Lodhi,1
19972,71333,2025-12-07,Religious,16,Under Review,,Sobia Riaz,0
19973,41445,2025-12-22,Gender-Based,19,Under Review,,Naveed Syed,0
19974,38572,2025-04-06,War,6,Filed,,Fahad Lodhi,1
19975,12600,2025-12-07,War,18,Under Review,,Samina Paracha,1
19976,145905,2025-12-14,War,3,Under Review,,Samina Sethi,0
19977,96390,2025-02-04,Religious,6,Filed,,Shazia Paracha,2
19978,147588,2025-06-05,War,17,Interview Scheduled,,Saima Mahmood,4
19979,9366,2025-08-07,Political,3,Denied,2025-10-09,Lubna Gondal,3
19980,64,2025-04-10,War,3,Appealed,2025-08-28,Samina Sethi,0
19981,38599,2025-04-08,Ethnic,23,Approved,2025-08-06,Fahad Riaz,1
19982,18739,2025-06-03,War,42,Under Review,,Hina Mahmood,3
19983,146379,2025-04-24,War,3,Approved,2025-08-27,Sobia Bukhari,2
19984,120501,2025-05-08,Persecution,3,Denied,2025-09-08,Amjad Paracha,1
19985,15860,2025-09-13,Persecution,22,Under Review,,Saima Syed,3
19986,89486,2025-03-10,Religious,22,Denied,2025-08-27,Bilal Riaz,0
19987,60665,2025-07-23,Persecution,3,Appealed,2025-12-20,Waqas Riaz,2
19988,112944,2025-02-27,Ethnic,3,Appealed,2025-06-19,Waqas Paracha,0
19989,18983,2025-12-28,Religious,3,Filed,,Naveed Syed,3
19990,67807,2025-07-02,War,19,Under Review,,Tariq Sethi,0
19991,88601,2025-07-18,Gender-Based,19,Appealed,2025-10-28,Naveed Gondal,0
19992,34331,2025-12-06,Religious,3,Under Review,,Zafar Riaz,4
19993,17664,2025-02-18,War,42,Filed,,Tariq Lodhi,2
19994,128794,2025-10-17,Persecution,16,Approved,2025-11-20,Waqas Riaz,0
19995,43250,2025-10-10,Religious,1,Under Review,,Waqas Gondal,0
19996,17477,2025-02-03,Persecution,3,Filed,,Shazia Mahmood,3
19997,76979,2025-09-27,War,3,Under Review,,Tahira Syed,0
19998,138026,2025-01-20,Gender-Based,3,Under Review,,Uzma Mahmood,2
19999,75372,2025-12-03,Political,1,Under Review,,Nadia Paracha,2
20000,101496,2025-09-19,Persecution,48,Under Review,,Bilal Riaz,3
20001,117184,2025-02-25,Gender-Based,18,Approved,2025-05-25,Samina Chaudhry,2
20002,138497,2025-09-01,War,42,Under Review,,Nadia Syed,3
20003,60565,2025-02-09,War,16,Withdrawn,2025-07-25,Rashid Akhtar,0
20004,139218,2025-07-09,War,3,Under Review,,Tahira Paracha,2
20005,130590,2025-07-18,Ethnic,3,Denied,2025-09-11,Zafar Sethi,2
20006,145050,2025-07-09,Political,3,Filed,,Waqas Riaz,0
20007,116424,2025-12-23,Religious,3,Under Review,,Kamran Gondal,2
20008,26886,2025-01-01,Ethnic,2,Denied,2025-03-02,Irfan Chaudhry,4
20009,37800,2025-03-11,Religious,41,Denied,2025-05-29,Sobia Mahmood,0
20010,118809,2025-03-03,Political,3,Under Review,,Rashid Paracha,3
20011,55514,2025-08-26,Persecution,48,Denied,2025-10-22,Tahira Mahmood,2
20012,2594,2025-06-26,War,3,Approved,2025-11-02,Uzma Chaudhry,4
20013,27566,2025-09-11,Political,3,Under Review,,Saima Lodhi,2
20014,41867,2025-02-01,War,6,Interview Scheduled,,Saima Bukhari,0
20015,10649,2025-06-26,Religious,19,Approved,2025-08-30,Samina Gondal,2
20016,30062,2025-11-05,Religious,3,Withdrawn,2025-12-17,Hina Sethi,0
20017,112224,2025-02-05,War,18,Denied,2025-08-03,Hina Gondal,0
20018,144388,2025-02-26,Religious,1,Approved,2025-07-14,Naveed Paracha,3
20019,5255,2025-06-17,War,3,Withdrawn,2025-08-07,Irfan Mahmood,2
20020,31467,2025-08-06,War,3,Approved,2025-12-23,Irfan Gondal,1
20021,134281,2025-04-02,Persecution,3,Interview Scheduled,,Zafar Chaudhry,1
20022,1793,2025-09-21,War,17,Under Review,,Fahad Syed,4
20023,120317,2025-07-13,Gender-Based,16,Denied,2025-09-28,Sobia Bukhari,5
20024,78350,2025-07-08,War,3,Denied,2025-09-17,Tariq Riaz,0
20025,15630,2025-12-02,War,19,Under Review,,Zafar Chaudhry,1
20026,72007,2025-08-24,Political,22,Interview Scheduled,,Zafar Akhtar,1
20027,125372,2025-12-04,War,42,Interview Scheduled,,Shazia Gondal,0
20028,64459,2025-04-04,War,42,Denied,2025-06-20,Nadia Syed,0
20029,96213,2025-08-01,Political,3,Denied,2025-12-04,Irfan Gondal,2
20030,33997,2025-02-09,War,3,Interview Scheduled,,Tariq Syed,3
20031,18842,2025-11-24,War,19,Under Review,,Tariq Riaz,0
20032,2761,2025-03-28,Political,16,Interview Scheduled,,Tariq Mahmood,0
20033,15839,2025-04-14,Religious,3,Interview Scheduled,,Samina Riaz,2
20034,47081,2025-11-07,Political,17,Denied,2025-12-17,Irfan Bukhari,2
20035,79982,2025-05-04,Persecution,3,Approved,2025-10-17,Saima Mahmood,2
20036,42729,2025-01-10,Political,3,Appealed,2025-03-25,Uzma Bukhari,3
20037,70744,2025-10-18,Persecution,3,Under Review,,Shazia Bukhari,4
20038,22721,2025-02-04,War,3,Filed,,Zafar Bukhari,1
20039,68981,2025-05-03,Religious,3,Approved,2025-08-21,Lubna Paracha,5
20040,17684,2025-05-07,War,3,Under Review,,Lubna Paracha,2
20041,57375,2025-12-22,War,3,Under Review,,Rashid Bukhari,0
20042,62997,2025-11-19,Religious,16,Under Review,,Saima Chaudhry,0
20043,74131,2025-12-09,Religious,16,Under Review,,Uzma Riaz,1
20044,53638,2025-04-26,Persecution,3,Approved,2025-09-13,Kamran Sethi,1
20045,143413,2025-06-09,Ethnic,18,Denied,2025-09-18,Fahad Mahmood,2
20046,19572,2025-10-16,War,17,Under Review,,Tahira Mahmood,3
20047,95889,2025-04-14,Persecution,3,Filed,,Amjad Mahmood,0
20048,121322,2025-06-27,War,3,Interview Scheduled,,Rashid Syed,0
20049,86024,2025-03-14,Political,19,Interview Scheduled,,Tariq Paracha,1
20050,102585,2025-11-15,War,3,Under Review,,Fahad Lodhi,2
20051,15113,2025-12-07,Political,3,Under Review,,Uzma Paracha,0
20052,67962,2025-02-14,Political,3,Denied,2025-04-18,Hina Paracha,1
20053,68885,2025-07-11,War,42,Denied,2025-09-22,Shazia Chaudhry,1
20054,83155,2025-03-12,Political,3,Under Review,,Amjad Mahmood,2
20055,45856,2025-01-07,Political,3,Approved,2025-04-23,Uzma Lodhi,1
20056,73578,2025-01-21,Political,3,Under Review,,Fahad Akhtar,0
20057,37029,2025-02-22,Persecution,3,Approved,2025-07-30,Rashid Paracha,1
20058,109134,2025-09-11,Persecution,3,Approved,2025-12-27,Zafar Chaudhry,1
20059,145359,2025-11-18,Persecution,16,Under Review,,Tahira Lodhi,1
20060,30321,2025-12-23,Political,3,Under Review,,Bilal Bukhari,0
