detention_id,traveler_id,facility_name,facility_country_id,intake_date,release_date,reason,removal_order_id,status
5901,52528,"FIA Detention Centre, Karachi",1,2025-02-02,2025-02-16,Security screening,1571,Deported
5902,56449,Chaman Border Detention Facility,1,2025-02-05,2025-02-12,Pending deportation,2503,Released
5903,121770,"Transit Holding Centre, Quetta",1,2025-06-01,2025-06-02,Awaiting removal order,6257,Released
5904,90495,"UNHCR Transit Centre, Peshawar",1,2025-12-27,,Security screening,9387,Active
5905,23223,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-22,2025-06-05,Security screening,6675,Released
5906,96171,"Immigration Holding Facility, Jinnah Airport",1,2025-12-14,,Pending deportation,4769,Active
5907,24684,Torkham Border Detention Facility,1,2025-10-23,2025-10-30,Security screening,,Transferred
5908,28139,"FIA Detention Centre, Islamabad",1,2025-05-08,2025-06-07,Asylum processing,,Deported
5909,80933,"UNHCR Transit Centre, Peshawar",1,2025-03-11,2025-03-25,Awaiting removal order,,Released
5910,46015,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-10-17,2025-10-31,Asylum processing,,Transferred
5911,114092,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-09-07,,Pending deportation,11717,Active
5912,146303,"FIA Detention Centre, Islamabad",1,2025-06-11,,Pending deportation,6072,Active
5913,79943,"Transit Holding Centre, Quetta",1,2025-09-11,2025-09-18,Pending deportation,6018,Deported
5914,14981,"Balochistan Repatriation Centre, Quetta",1,2025-06-14,2025-06-21,Pending deportation,2347,Transferred
5915,132246,"Foreigners Registration Centre, Peshawar",1,2025-08-15,2025-09-14,Security screening,2239,Deported
5916,17196,"FIA Detention Centre, Karachi",1,2025-10-17,2025-12-16,Security screening,8532,Transferred
5917,25141,"Transit Holding Centre, Quetta",1,2025-12-05,,Pending deportation,8702,Active
5918,125279,"FIA Detention Centre, Islamabad",1,2025-03-26,2025-04-02,Security screening,4726,Deported
5919,21272,"Balochistan Repatriation Centre, Quetta",1,2025-08-27,2025-08-30,Identity verification,,Deported
5920,41575,Chaman Border Detention Facility,1,2025-06-04,2025-06-11,Pending deportation,3125,Released
5921,63004,"Transit Holding Centre, Quetta",1,2025-05-28,2025-06-11,Awaiting removal order,2505,Deported
5922,112076,Chaman Border Detention Facility,1,2025-12-20,,Identity verification,,Active
5923,71606,"Balochistan Repatriation Centre, Quetta",1,2025-06-02,2025-08-31,Unauthorized entry,,Deported
5924,120979,"Balochistan Repatriation Centre, Quetta",1,2025-07-24,2025-08-23,Pending deportation,11567,Deported
5925,93401,"FIA Detention Centre, Lahore",1,2025-05-12,2025-05-15,Security screening,5945,Deported
5926,25485,Torkham Border Detention Facility,1,2025-07-06,2025-09-04,Pending deportation,5702,Deported
5927,76584,Chaman Border Detention Facility,1,2025-04-05,2025-04-19,Security screening,2043,Deported
5928,3982,"Immigration Holding Facility, Islamabad Airport",1,2025-09-20,2025-09-27,Awaiting removal order,10751,Deported
5929,92424,Chaman Border Detention Facility,1,2025-04-08,2025-05-08,Trafficking investigation,,Released
5930,127661,"Immigration Holding Facility, Jinnah Airport",1,2025-03-02,2025-03-09,Awaiting removal order,,Released
5931,26022,Chaman Border Detention Facility,1,2025-04-05,2025-04-08,Pending deportation,14191,Released
5932,23292,"FIA Detention Centre, Islamabad",1,2025-01-12,2025-01-19,Pending deportation,13307,Released
5933,54966,"Foreigners Registration Centre, Peshawar",1,2025-03-06,,Identity verification,,Active
5934,128168,Chaman Border Detention Facility,1,2025-06-07,2025-06-21,Awaiting removal order,4880,Released
5935,134719,"FIA Detention Centre, Lahore",1,2025-05-28,2025-06-11,Pending deportation,4753,Released
5936,114816,"FIA Detention Centre, Karachi",1,2025-09-08,2025-09-22,Awaiting removal order,8467,Transferred
5937,15600,"FIA Detention Centre, Lahore",1,2025-05-18,,Border apprehension,,Active
5938,127939,"UNHCR Transit Centre, Peshawar",1,2025-04-10,2025-07-09,Awaiting removal order,13185,Deported
5939,103226,"Immigration Holding Facility, Islamabad Airport",1,2025-10-15,2025-10-29,Pending deportation,,Released
5940,144283,"FIA Detention Centre, Lahore",1,2025-11-01,2025-12-01,Awaiting removal order,6993,Deported
5941,33843,"UNHCR Transit Centre, Peshawar",1,2025-03-05,2025-03-08,Document verification,,Transferred
5942,42223,"UNHCR Transit Centre, Peshawar",1,2025-10-05,2025-11-04,Security screening,,Deported
5943,22398,Torkham Border Detention Facility,1,2025-08-22,2025-08-25,Awaiting removal order,9105,Released
5944,37270,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-01,2025-04-04,Security screening,9476,Deported
5945,19813,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-05,2025-03-19,Pending deportation,5676,Deported
5946,137736,"UNHCR Transit Centre, Peshawar",1,2025-10-12,2025-12-11,Awaiting removal order,,Deported
5947,21010,"Transit Holding Centre, Quetta",1,2025-02-15,2025-03-01,Pending deportation,9896,Released
5948,139860,"Immigration Holding Facility, Jinnah Airport",1,2025-10-20,2025-10-27,Pending deportation,6920,Released
5949,1578,"FIA Detention Centre, Karachi",1,2025-06-09,2025-06-12,Security screening,14450,Deported
5950,149037,"FIA Detention Centre, Karachi",1,2025-12-03,,Pending deportation,3287,Active
5951,132597,"Immigration Holding Facility, Islamabad Airport",1,2025-04-17,2025-06-16,Awaiting removal order,9565,Deported
5952,80177,"FIA Detention Centre, Lahore",1,2025-04-09,2025-05-09,Pending deportation,11978,Transferred
5953,69474,"Foreigners Registration Centre, Peshawar",1,2025-08-12,2025-08-26,Pending deportation,9413,Released
5954,123554,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-12-28,,Pending deportation,2170,Active
5955,123078,"Foreigners Registration Centre, Peshawar",1,2025-09-14,2025-09-15,Security screening,9135,Transferred
5956,89284,Chaman Border Detention Facility,1,2025-03-15,,Identity verification,,Active
5957,9052,"Transit Holding Centre, Quetta",1,2025-08-26,2025-08-29,Pending deportation,13343,Released
5958,53842,"FIA Detention Centre, Karachi",1,2025-10-01,2025-10-08,Criminal investigation,,Transferred
5959,110265,"Balochistan Repatriation Centre, Quetta",1,2025-04-28,2025-05-12,Awaiting removal order,193,Released
5960,143388,"FIA Detention Centre, Islamabad",1,2025-11-03,,Awaiting removal order,10372,Active
5961,126700,"Immigration Holding Facility, Jinnah Airport",1,2025-02-01,,Trafficking investigation,,Active
5962,81970,"Transit Holding Centre, Quetta",1,2025-06-20,2025-07-20,Awaiting removal order,,Transferred
5963,42404,Chaman Border Detention Facility,1,2025-04-06,2025-04-09,Identity verification,,Released
5964,137899,Torkham Border Detention Facility,1,2025-11-09,2025-11-16,Security screening,12837,Released
5965,86316,"UNHCR Transit Centre, Peshawar",1,2025-02-24,2025-05-25,Pending deportation,14245,Deported
5966,21860,"FIA Detention Centre, Lahore",1,2025-08-10,2025-08-17,Pending deportation,11984,Deported
5967,58246,"Immigration Holding Facility, Islamabad Airport",1,2025-08-23,2025-08-26,Security screening,,Deported
5968,123703,"FIA Detention Centre, Lahore",1,2025-10-01,2025-10-31,Security screening,,Released
5969,102429,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-02-24,2025-03-26,Pending deportation,909,Released
5970,26614,"FIA Detention Centre, Lahore",1,2025-08-25,2025-08-28,Awaiting removal order,,Deported
5971,55317,"UNHCR Transit Centre, Peshawar",1,2025-08-21,2025-09-20,Pending deportation,14953,Released
5972,145892,"UNHCR Transit Centre, Peshawar",1,2025-08-19,2025-09-18,Awaiting removal order,7471,Deported
5973,89486,Torkham Border Detention Facility,1,2025-10-21,2025-10-28,Security screening,6004,Transferred
5974,34272,"FIA Detention Centre, Islamabad",1,2025-10-08,,Pending deportation,7192,Active
5975,111761,"Immigration Holding Facility, Jinnah Airport",1,2025-04-15,2025-04-16,Document verification,,Deported
5976,74879,"Immigration Holding Facility, Islamabad Airport",1,2025-01-07,2025-01-10,Awaiting removal order,2687,Deported
5977,7713,"FIA Detention Centre, Islamabad",1,2025-12-23,2025-12-24,Awaiting removal order,10831,Deported
5978,20849,"Balochistan Repatriation Centre, Quetta",1,2025-06-10,2025-07-10,Awaiting removal order,10544,Deported
5979,53682,"Immigration Holding Facility, Jinnah Airport",1,2025-02-12,2025-02-13,Document verification,,Deported
5980,106646,"UNHCR Transit Centre, Peshawar",1,2025-04-10,2025-05-10,Border apprehension,,Released
5981,42711,Torkham Border Detention Facility,1,2025-01-03,2025-01-06,Awaiting removal order,10936,Released
5982,25606,"FIA Detention Centre, Lahore",1,2025-11-20,,Awaiting removal order,10175,Active
5983,125375,Torkham Border Detention Facility,1,2025-06-05,,Pending deportation,5040,Active
5984,3737,"FIA Detention Centre, Islamabad",1,2025-10-14,2025-10-28,Asylum processing,,Deported
5985,11929,"Balochistan Repatriation Centre, Quetta",1,2025-11-11,2025-12-11,Identity verification,,Deported
5986,66581,Torkham Border Detention Facility,1,2025-09-15,2025-10-15,Pending deportation,12088,Deported
5987,97715,"FIA Detention Centre, Lahore",1,2025-06-11,2025-07-11,Pending deportation,1804,Deported
5988,112077,"UNHCR Transit Centre, Peshawar",1,2025-11-12,2025-11-13,Document verification,,Deported
5989,76690,Chaman Border Detention Facility,1,2025-07-13,2025-07-27,Security screening,6404,Released
5990,21992,"Balochistan Repatriation Centre, Quetta",1,2025-10-13,2025-10-14,Awaiting removal order,12609,Released
5991,91428,"Balochistan Repatriation Centre, Quetta",1,2025-12-06,,Awaiting removal order,,Active
5992,128362,Chaman Border Detention Facility,1,2025-05-04,2025-05-18,Awaiting removal order,10588,Deported
5993,11208,"Balochistan Repatriation Centre, Quetta",1,2025-03-10,2025-03-24,Pending deportation,4755,Released
5994,8536,Torkham Border Detention Facility,1,2025-09-01,2025-09-04,Security screening,12520,Deported
5995,22157,"FIA Detention Centre, Islamabad",1,2025-05-24,2025-05-31,Security screening,106,Deported
5996,30906,"Immigration Holding Facility, Islamabad Airport",1,2025-07-10,2025-07-24,Awaiting removal order,14943,Deported
5997,38915,"FIA Detention Centre, Islamabad",1,2025-11-08,2025-11-15,Pending deportation,,Released
5998,120255,"UNHCR Transit Centre, Peshawar",1,2025-07-03,2025-07-17,Awaiting removal order,4208,Deported
5999,46035,"FIA Detention Centre, Lahore",1,2025-04-08,2025-04-15,Border apprehension,,Transferred
6000,122396,"Transit Holding Centre, Quetta",1,2025-04-27,2025-04-28,Awaiting removal order,9014,Released
6001,38441,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-16,2025-04-17,Awaiting removal order,2335,Deported
6002,138413,"Immigration Holding Facility, Jinnah Airport",1,2025-05-27,2025-06-10,Security screening,6434,Deported
6003,22976,"UNHCR Transit Centre, Peshawar",1,2025-03-20,2025-04-03,Awaiting removal order,14337,Deported
6004,26028,"Balochistan Repatriation Centre, Quetta",1,2025-03-08,2025-03-22,Unauthorized entry,,Released
6005,131412,"Foreigners Registration Centre, Peshawar",1,2025-08-04,,Security screening,10729,Active
6006,126718,Chaman Border Detention Facility,1,2025-08-03,2025-08-10,Awaiting removal order,13889,Deported
6007,74105,"FIA Detention Centre, Lahore",1,2025-12-07,2025-12-21,Security screening,8282,Transferred
6008,1529,"Immigration Holding Facility, Islamabad Airport",1,2025-05-25,2025-06-24,Unauthorized entry,,Deported
6009,124270,"Immigration Holding Facility, Islamabad Airport",1,2025-02-21,2025-02-24,Awaiting removal order,12962,Released
6010,127749,"Balochistan Repatriation Centre, Quetta",1,2025-06-03,2025-06-10,Awaiting removal order,,Transferred
6011,47323,Torkham Border Detention Facility,1,2025-11-25,2025-12-02,Criminal investigation,,Released
6012,60369,Chaman Border Detention Facility,1,2025-03-14,2025-03-28,Awaiting removal order,1622,Deported
6013,84029,"Immigration Holding Facility, Jinnah Airport",1,2025-02-05,2025-02-12,Awaiting removal order,,Transferred
6014,76768,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-12,2025-06-26,Security screening,1955,Deported
6015,138786,"Transit Holding Centre, Quetta",1,2025-11-13,2025-11-27,Border apprehension,,Released
6016,7231,"FIA Detention Centre, Karachi",1,2025-02-06,2025-02-09,Pending deportation,,Deported
6017,104062,Torkham Border Detention Facility,1,2025-07-04,2025-08-03,Awaiting removal order,11943,Transferred
6018,53547,"Immigration Holding Facility, Jinnah Airport",1,2025-09-28,2025-10-28,Security screening,13226,Transferred
6019,96400,"Transit Holding Centre, Quetta",1,2025-02-03,2025-02-06,Security screening,,Released
6020,448,"Transit Holding Centre, Quetta",1,2025-10-17,2025-10-20,Trafficking investigation,,Released
6021,101608,"UNHCR Transit Centre, Peshawar",1,2025-12-16,2025-12-23,Security screening,2684,Released
6022,111540,"Transit Holding Centre, Quetta",1,2025-09-14,2025-10-14,Criminal investigation,,Deported
6023,53706,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-12,2025-05-13,Awaiting removal order,5551,Transferred
6024,23491,"FIA Detention Centre, Lahore",1,2025-10-13,,Security screening,5834,Active
6025,8705,Torkham Border Detention Facility,1,2025-01-26,2025-02-02,Security screening,2251,Deported
6026,70647,"Immigration Holding Facility, Islamabad Airport",1,2025-10-25,2025-10-28,Pending deportation,12964,Released
6027,87344,"Immigration Holding Facility, Islamabad Airport",1,2025-07-04,2025-09-02,Pending deportation,1913,Transferred
6028,106258,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-24,2025-06-23,Awaiting removal order,8162,Deported
6029,100346,"FIA Detention Centre, Lahore",1,2025-01-16,2025-02-15,Pending deportation,2908,Deported
6030,101580,"Immigration Holding Facility, Islamabad Airport",1,2025-11-19,2025-11-22,Security screening,2138,Deported
6031,6978,"Foreigners Registration Centre, Peshawar",1,2025-03-04,2025-06-02,Awaiting removal order,4775,Deported
6032,138264,"Immigration Holding Facility, Jinnah Airport",1,2025-09-21,2025-09-28,Security screening,,Released
6033,40066,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-04,2025-03-07,Awaiting removal order,3782,Transferred
6034,42565,Torkham Border Detention Facility,1,2025-10-10,2025-10-17,Awaiting removal order,8375,Released
6035,5853,"Immigration Holding Facility, Jinnah Airport",1,2025-10-12,2025-10-13,Pending deportation,3205,Deported
6036,30772,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-06,,Identity verification,,Active
6037,4219,Chaman Border Detention Facility,1,2025-12-28,,Security screening,8461,Active
6038,17327,"Immigration Holding Facility, Islamabad Airport",1,2025-09-24,2025-12-23,Awaiting removal order,10530,Deported
6039,120092,"FIA Detention Centre, Lahore",1,2025-03-09,2025-04-08,Security screening,781,Deported
6040,95427,"Immigration Holding Facility, Jinnah Airport",1,2025-04-10,2025-04-24,Awaiting removal order,14057,Deported
6041,102948,"FIA Detention Centre, Karachi",1,2025-07-08,2025-07-09,Awaiting removal order,9501,Deported
6042,42370,"Immigration Holding Facility, Jinnah Airport",1,2025-03-12,2025-04-11,Pending deportation,8268,Released
6043,140795,"Immigration Holding Facility, Jinnah Airport",1,2025-06-27,2025-06-28,Security screening,6001,Deported
6044,22596,Torkham Border Detention Facility,1,2025-10-08,2025-10-15,Awaiting removal order,2044,Deported
6045,120244,"UNHCR Transit Centre, Peshawar",1,2025-03-05,2025-04-04,Security screening,11947,Transferred
6046,88519,Torkham Border Detention Facility,1,2025-06-07,2025-06-10,Security screening,4887,Released
6047,4313,"Balochistan Repatriation Centre, Quetta",1,2025-09-12,2025-09-19,Awaiting removal order,2373,Deported
6048,43531,"Immigration Holding Facility, Islamabad Airport",1,2025-04-10,2025-04-24,Awaiting removal order,,Released
6049,104416,"FIA Detention Centre, Islamabad",1,2025-06-14,2025-06-21,Awaiting removal order,11939,Deported
6050,148273,"FIA Detention Centre, Islamabad",1,2025-01-23,2025-01-26,Asylum processing,,Deported
