offload_id,traveler_id,offload_date,port_id,reason,airline,flight_number,destination_country_id,linked_alert_id,linked_ecl_id
4613,142474,2025-07-10,3,Interpol Alert,Kuwait Airways,KU-791,9,,
4614,71913,2025-11-27,4,Interpol Alert,Oman Air,WY-672,11,,
4615,67681,2025-04-04,2,Airline Refusal,Qatar Airways,QR-784,10,,
4616,144797,2025-11-20,5,Court Order,PIA,PK-190,35,414,
4617,33177,2025-05-10,3,Court Order,PIA,PK-491,9,,
4618,114533,2025-08-01,1,Watchlist Hit,Etihad Airways,EY-326,34,691,
4619,89506,2025-03-01,3,Suspicious Behavior,flyJinnah,9P-844,12,,
4620,17289,2025-09-25,6,Invalid Documents,Turkish Airlines,TK-360,10,,
4621,98008,2025-12-28,2,Incomplete Travel Docs,PIA,PK-343,12,,
4622,94906,2025-06-23,2,Watchlist Hit,flydubai,FZ-897,11,1914,
4623,11801,2025-11-08,4,Interpol Alert,Serene Air,ER-392,33,3918,
4624,146381,2025-11-17,3,Watchlist Hit,Kuwait Airways,KU-580,12,1519,
4625,605,2025-12-09,5,Watchlist Hit,Emirates,EK-816,9,5950,
4626,28297,2025-02-08,5,Incomplete Travel Docs,flydubai,FZ-435,10,,
4627,138348,2025-12-25,2,Watchlist Hit,Etihad Airways,EY-923,7,7006,
4628,14562,2025-02-14,1,Interpol Alert,Serene Air,ER-864,12,,
4629,79046,2025-06-18,1,Watchlist Hit,AirBlue,PA-259,10,7563,
4630,108654,2025-03-27,3,Watchlist Hit,Air Arabia,G9-934,35,2898,
4631,147440,2025-03-02,5,ECL Match,AirBlue,PA-644,5,,516
4632,61050,2025-06-02,4,Incomplete Travel Docs,Turkish Airlines,TK-201,8,,
4633,14345,2025-02-12,2,ECL Match,AirBlue,PA-608,7,,896
4634,101097,2025-04-05,6,Watchlist Hit,Etihad Airways,EY-369,35,6253,
4635,78406,2025-10-23,5,Interpol Alert,Saudi Airlines,SV-552,11,5904,
4636,140148,2025-05-25,4,Watchlist Hit,Saudi Airlines,SV-199,31,1886,
4637,68342,2025-12-19,4,Interpol Alert,Saudi Airlines,SV-236,8,,
4638,90871,2025-12-08,3,Interpol Alert,British Airways,BA-539,33,,
4639,116667,2025-02-18,3,ECL Match,Saudi Airlines,SV-251,33,,1595
4640,130153,2025-11-24,2,Interpol Alert,Turkish Airlines,TK-515,10,4633,
4641,43196,2025-09-07,2,Suspicious Behavior,Qatar Airways,QR-236,33,,
4642,19793,2025-02-26,2,ECL Match,flyJinnah,9P-495,7,,1860
4643,118352,2025-11-16,5,Watchlist Hit,Emirates,EK-827,31,4868,
4644,91915,2025-06-09,2,Invalid Documents,flydubai,FZ-633,32,,
4645,133262,2025-06-20,3,ECL Match,Turkish Airlines,TK-245,10,,1508
4646,100091,2025-12-13,2,Watchlist Hit,Kuwait Airways,KU-872,8,4097,
4647,94406,2025-11-28,2,Interpol Alert,Air Arabia,G9-561,10,,
4648,144171,2025-07-22,4,Watchlist Hit,Turkish Airlines,TK-139,8,988,
4649,6907,2025-03-24,3,Watchlist Hit,Emirates,EK-876,35,6954,
4650,40256,2025-05-03,3,ECL Match,flyJinnah,9P-851,9,,672
4651,85536,2025-04-11,3,Other,Oman Air,WY-586,9,,
4652,127345,2025-05-15,5,ECL Match,Oman Air,WY-505,9,,1209
4653,40399,2025-10-15,1,Suspicious Behavior,flyJinnah,9P-290,10,,
4654,1505,2025-08-26,2,ECL Match,PIA,PK-804,8,,1529
4655,475,2025-04-09,3,Court Order,British Airways,BA-503,9,,
4656,72359,2025-02-15,2,ECL Match,AirBlue,PA-874,10,,137
4657,125174,2025-08-15,1,Interpol Alert,Etihad Airways,EY-556,9,4961,
4658,60449,2025-12-07,1,ECL Match,Saudi Airlines,SV-874,10,,2124
4659,74877,2025-11-12,3,Invalid Documents,Air Arabia,G9-913,31,,
4660,102323,2025-08-03,5,Incomplete Travel Docs,flyJinnah,9P-843,7,,
4661,90735,2025-09-22,2,ECL Match,Turkish Airlines,TK-617,15,,1620
4662,36806,2025-11-17,5,ECL Match,Oman Air,WY-867,8,,1768
4663,37734,2025-01-12,2,ECL Match,flydubai,FZ-190,9,,1455
4664,96581,2025-05-04,2,Incomplete Travel Docs,Air Arabia,G9-738,7,,
4665,116988,2025-10-22,5,ECL Match,Serene Air,ER-678,5,,707
4666,70897,2025-06-06,4,Court Order,Etihad Airways,EY-414,9,2394,
4667,138062,2025-01-05,3,Watchlist Hit,Etihad Airways,EY-347,32,5935,
4668,76899,2025-07-24,4,Incomplete Travel Docs,Air Arabia,G9-512,5,,
4669,92790,2025-05-20,3,ECL Match,flyJinnah,9P-185,7,,2012
4670,88073,2025-08-06,2,ECL Match,Emirates,EK-768,10,,720
4671,139062,2025-01-12,3,Incomplete Travel Docs,Gulf Air,GF-264,5,,
4672,37332,2025-11-24,1,Watchlist Hit,Gulf Air,GF-682,13,6588,
4673,146867,2025-04-22,3,Watchlist Hit,Turkish Airlines,TK-110,9,785,
4674,37381,2025-12-14,2,Interpol Alert,Emirates,EK-618,12,,
4675,34295,2025-06-24,2,ECL Match,Gulf Air,GF-479,31,,2575
4676,21213,2025-11-08,2,ECL Match,Qatar Airways,QR-389,10,,1221
4677,32460,2025-12-01,2,ECL Match,Serene Air,ER-408,7,,851
4678,132506,2025-01-11,2,ECL Match,Oman Air,WY-237,8,,2469
4679,94716,2025-03-13,1,ECL Match,Kuwait Airways,KU-543,31,,2302
4680,91892,2025-07-13,3,Other,Qatar Airways,QR-382,9,,
4681,53526,2025-12-04,2,Invalid Documents,Serene Air,ER-924,15,,
4682,13739,2025-01-05,6,Airline Refusal,AirBlue,PA-801,10,,
4683,111047,2025-03-24,3,Watchlist Hit,Oman Air,WY-641,5,4164,
4684,132135,2025-04-19,1,ECL Match,AirBlue,PA-795,12,,1695
4685,84555,2025-06-14,3,Watchlist Hit,PIA,PK-495,32,1962,
4686,131339,2025-11-03,1,Watchlist Hit,Gulf Air,GF-440,8,1592,
4687,32929,2025-03-11,3,Incomplete Travel Docs,Air Arabia,G9-761,10,,
4688,133332,2025-11-26,3,Watchlist Hit,Qatar Airways,QR-792,9,6390,
4689,110501,2025-06-07,4,Interpol Alert,British Airways,BA-517,8,,
4690,61672,2025-08-11,2,ECL Match,Saudi Airlines,SV-108,8,,1235
4691,16765,2025-11-22,1,ECL Match,Emirates,EK-821,32,,1490
4692,51908,2025-06-27,5,Watchlist Hit,Air Arabia,G9-536,10,7326,
4693,148884,2025-07-17,3,Watchlist Hit,Etihad Airways,EY-532,10,7444,
4694,18868,2025-03-23,3,Invalid Documents,British Airways,BA-623,12,,
4695,5960,2025-08-01,4,Watchlist Hit,flyJinnah,9P-131,7,5698,
4696,113984,2025-04-09,3,Court Order,Turkish Airlines,TK-361,10,6396,
4697,50075,2025-03-17,1,Airline Refusal,Emirates,EK-910,9,,
4698,58663,2025-12-22,1,Court Order,Air Arabia,G9-667,5,7999,
4699,7908,2025-11-09,4,Interpol Alert,Gulf Air,GF-853,10,,
4700,28792,2025-08-17,1,Interpol Alert,Gulf Air,GF-892,12,7974,
4701,57958,2025-08-02,1,Interpol Alert,Kuwait Airways,KU-749,35,428,
4702,81304,2025-08-11,2,Suspicious Behavior,Kuwait Airways,KU-460,11,,
4703,121381,2025-02-02,2,Incomplete Travel Docs,Serene Air,ER-764,32,,
4704,96873,2025-10-12,5,Watchlist Hit,British Airways,BA-569,11,7118,
4705,78369,2025-10-06,2,Watchlist Hit,Air Arabia,G9-183,9,5240,
4706,134661,2025-02-15,2,Court Order,Air Arabia,G9-306,9,4729,
4707,149514,2025-08-17,3,Court Order,Turkish Airlines,TK-481,10,,
4708,5960,2025-05-07,4,Watchlist Hit,Emirates,EK-471,34,5698,
4709,92890,2025-10-21,2,Interpol Alert,flydubai,FZ-356,31,,
4710,77804,2025-04-21,4,Watchlist Hit,Kuwait Airways,KU-195,10,6712,
4711,111591,2025-11-18,4,ECL Match,Serene Air,ER-824,9,,561
4712,144026,2025-03-23,3,Invalid Documents,Kuwait Airways,KU-707,10,,
4713,14419,2025-04-13,3,Invalid Documents,flydubai,FZ-602,10,,
4714,87655,2025-07-01,6,Watchlist Hit,Turkish Airlines,TK-700,33,1926,
4715,132258,2025-08-13,1,Court Order,AirBlue,PA-544,10,,
4716,21271,2025-09-20,1,ECL Match,AirBlue,PA-452,35,,1971
4717,4389,2025-11-24,5,Watchlist Hit,Turkish Airlines,TK-130,11,4252,
4718,85096,2025-08-05,2,Other,Serene Air,ER-629,10,,
4719,2370,2025-04-08,1,Invalid Documents,Air Arabia,G9-796,34,,
4720,873,2025-05-22,1,Incomplete Travel Docs,Serene Air,ER-861,35,,
4721,58248,2025-02-06,8,Court Order,British Airways,BA-869,9,1601,
4722,32978,2025-05-22,3,Incomplete Travel Docs,Turkish Airlines,TK-635,10,,
4723,62980,2025-07-22,1,Invalid Documents,PIA,PK-449,15,,
4724,62832,2025-02-24,3,ECL Match,Turkish Airlines,TK-645,10,,199
4725,96462,2025-05-06,4,ECL Match,Emirates,EK-956,32,,246
4726,22386,2025-01-24,1,Incomplete Travel Docs,flydubai,FZ-497,9,,
4727,93255,2025-06-23,2,Watchlist Hit,Oman Air,WY-557,9,5394,
4728,84018,2025-12-28,2,ECL Match,Serene Air,ER-250,10,,203
4729,56388,2025-11-22,2,Court Order,flydubai,FZ-296,10,,
4730,85141,2025-11-06,1,Court Order,Kuwait Airways,KU-666,9,,
4731,24301,2025-08-04,2,Interpol Alert,Turkish Airlines,TK-122,11,,
4732,51794,2025-04-10,3,Court Order,British Airways,BA-184,32,,
4733,12446,2025-05-09,1,ECL Match,Turkish Airlines,TK-195,11,,2771
4734,6015,2025-06-10,3,ECL Match,flydubai,FZ-691,9,,1122
4735,72372,2025-06-08,1,ECL Match,Qatar Airways,QR-468,10,,2677
4736,17461,2025-06-18,6,Court Order,flyJinnah,9P-269,11,3560,
4737,132717,2025-08-06,1,Airline Refusal,Oman Air,WY-134,15,,
4738,101627,2025-06-28,1,ECL Match,Qatar Airways,QR-606,5,,227
4739,49460,2025-06-17,8,ECL Match,Kuwait Airways,KU-231,10,,367
4740,74575,2025-12-08,5,Watchlist Hit,Etihad Airways,EY-222,9,1897,
4741,42916,2025-06-09,8,Suspicious Behavior,Emirates,EK-167,8,,
4742,109219,2025-07-07,2,Court Order,Qatar Airways,QR-465,10,,
4743,56971,2025-05-20,1,ECL Match,Etihad Airways,EY-133,15,,1224
4744,87681,2025-02-21,3,Watchlist Hit,Kuwait Airways,KU-947,8,2329,
4745,101604,2025-08-07,3,Watchlist Hit,Serene Air,ER-633,12,6307,
4746,103802,2025-09-18,3,ECL Match,Etihad Airways,EY-338,9,,737
4747,100898,2025-11-07,3,ECL Match,Saudi Airlines,SV-151,8,,1488
4748,110596,2025-02-15,2,Court Order,Kuwait Airways,KU-392,8,3764,
4749,127090,2025-04-03,3,ECL Match,Oman Air,WY-510,5,,94
4750,76472,2025-01-24,1,Airline Refusal,Saudi Airlines,SV-377,11,,
4751,9030,2025-10-27,1,Invalid Documents,British Airways,BA-106,5,,
4752,84297,2025-11-09,1,ECL Match,Air Arabia,G9-312,11,,1979
4753,143411,2025-07-15,3,Other,Kuwait Airways,KU-998,11,,
4754,78817,2025-08-09,2,Invalid Documents,Saudi Airlines,SV-256,31,,
4755,30601,2025-04-07,3,ECL Match,Kuwait Airways,KU-682,15,,2569
4756,93399,2025-01-23,4,Watchlist Hit,Emirates,EK-284,10,4991,
4757,140421,2025-08-26,1,Court Order,flydubai,FZ-133,8,4156,
4758,99314,2025-02-19,3,ECL Match,AirBlue,PA-463,7,,2668
4759,149127,2025-03-22,2,Court Order,Turkish Airlines,TK-178,10,,
4760,22759,2025-11-12,3,ECL Match,Air Arabia,G9-742,7,,1259
4761,90767,2025-03-10,6,Watchlist Hit,flydubai,FZ-809,9,1098,
4762,127977,2025-03-24,2,Court Order,AirBlue,PA-444,32,2537,
4763,63069,2025-02-24,1,Suspicious Behavior,Serene Air,ER-102,32,,
4764,136819,2025-12-15,2,Watchlist Hit,Qatar Airways,QR-136,12,5773,
4765,121639,2025-10-24,2,ECL Match,AirBlue,PA-881,12,,1277
4766,13738,2025-08-03,2,ECL Match,flyJinnah,9P-211,8,,934
4767,12640,2025-03-09,3,Incomplete Travel Docs,flyJinnah,9P-919,32,,
4768,93310,2025-09-13,2,Court Order,flyJinnah,9P-646,35,,
4769,137665,2025-02-22,8,Invalid Documents,Etihad Airways,EY-254,10,,
4770,7627,2025-05-16,2,ECL Match,Turkish Airlines,TK-477,7,,1530
4771,149429,2025-02-16,2,Interpol Alert,PIA,PK-306,7,,
4772,141014,2025-12-26,3,Interpol Alert,Serene Air,ER-319,9,1565,
4773,70372,2025-04-25,6,ECL Match,Emirates,EK-691,9,,2438
4774,21762,2025-10-25,1,Interpol Alert,Serene Air,ER-758,31,,
4775,552,2025-04-17,1,Invalid Documents,Gulf Air,GF-701,8,,
4776,132185,2025-05-19,1,ECL Match,Kuwait Airways,KU-357,10,,1629
4777,148071,2025-08-14,2,ECL Match,AirBlue,PA-822,31,,419
4778,13330,2025-10-09,1,Court Order,Etihad Airways,EY-362,11,,
4779,20304,2025-06-27,1,Court Order,Oman Air,WY-512,5,,
4780,6053,2025-07-05,2,ECL Match,flyJinnah,9P-997,15,,415
4781,68713,2025-09-06,1,ECL Match,flydubai,FZ-184,10,,2378
4782,40597,2025-01-06,5,Court Order,Gulf Air,GF-339,9,,
4783,15799,2025-06-22,3,ECL Match,Kuwait Airways,KU-859,9,,1302
4784,146931,2025-03-04,1,Watchlist Hit,Turkish Airlines,TK-932,10,3379,
4785,115366,2025-10-16,2,ECL Match,Turkish Airlines,TK-856,32,,1200
4786,2687,2025-03-10,2,Watchlist Hit,PIA,PK-458,9,3370,
4787,141408,2025-08-08,5,Incomplete Travel Docs,Kuwait Airways,KU-980,31,,
4788,76551,2025-04-22,6,Court Order,Etihad Airways,EY-310,31,1422,
4789,89135,2025-05-28,6,Incomplete Travel Docs,Saudi Airlines,SV-739,31,,
4790,94221,2025-05-11,1,Watchlist Hit,Gulf Air,GF-165,12,3982,
4791,106083,2025-04-09,2,Invalid Documents,Etihad Airways,EY-846,31,,
4792,93366,2025-12-09,1,Watchlist Hit,Turkish Airlines,TK-259,8,6893,
4793,127201,2025-04-09,3,Watchlist Hit,Gulf Air,GF-538,8,3350,
4794,71300,2025-02-19,1,Court Order,Gulf Air,GF-444,31,4513,
4795,93817,2025-10-22,3,ECL Match,Gulf Air,GF-446,9,,2432
4796,144538,2025-06-04,6,ECL Match,Saudi Airlines,SV-707,10,,2714
4797,15817,2025-07-06,2,ECL Match,PIA,PK-666,15,,1370
4798,15724,2025-07-14,2,Other,AirBlue,PA-219,11,,
4799,37119,2025-09-25,1,ECL Match,flyJinnah,9P-558,9,,1292
4800,11848,2025-05-16,3,Watchlist Hit,Gulf Air,GF-930,34,1995,
4801,24725,2025-07-14,1,Airline Refusal,Serene Air,ER-931,31,,
4802,15961,2025-03-03,2,Watchlist Hit,AirBlue,PA-364,10,4421,
4803,50088,2025-01-24,1,ECL Match,flydubai,FZ-583,10,,2713
4804,107123,2025-08-22,2,Court Order,Turkish Airlines,TK-663,10,6847,
4805,1770,2025-06-03,1,Other,AirBlue,PA-947,31,,
4806,89889,2025-04-03,1,ECL Match,AirBlue,PA-224,11,,1177
4807,77821,2025-10-28,1,Interpol Alert,Etihad Airways,EY-231,10,,
4808,142679,2025-02-14,3,Interpol Alert,Gulf Air,GF-639,31,,
4809,43929,2025-11-06,8,Watchlist Hit,flyJinnah,9P-162,31,4647,
4810,537,2025-03-26,1,Invalid Documents,British Airways,BA-679,12,,
4811,133607,2025-07-07,1,ECL Match,Turkish Airlines,TK-622,7,,2259
4812,86960,2025-06-14,2,Other,British Airways,BA-820,33,,
4813,122247,2025-09-11,3,Interpol Alert,Kuwait Airways,KU-867,10,5168,
4814,107969,2025-06-16,3,Watchlist Hit,Turkish Airlines,TK-290,32,6791,
4815,111477,2025-09-12,1,ECL Match,Oman Air,WY-953,7,,138
4816,89565,2025-09-11,1,Interpol Alert,PIA,PK-556,10,,
4817,15830,2025-02-02,1,Watchlist Hit,Oman Air,WY-516,10,4455,
4818,4036,2025-03-24,3,Interpol Alert,Air Arabia,G9-279,9,5270,
4819,30627,2025-12-21,2,Suspicious Behavior,Serene Air,ER-652,11,,
4820,30424,2025-06-10,8,Watchlist Hit,Qatar Airways,QR-724,15,6137,
4821,81762,2025-04-04,3,ECL Match,Serene Air,ER-611,10,,2991
4822,34039,2025-03-19,4,Court Order,PIA,PK-638,7,,
4823,32627,2025-12-18,5,ECL Match,British Airways,BA-159,15,,835
4824,22316,2025-01-03,1,Incomplete Travel Docs,Kuwait Airways,KU-277,10,,
4825,21135,2025-12-06,1,Airline Refusal,AirBlue,PA-313,35,,
4826,7712,2025-05-26,2,Watchlist Hit,PIA,PK-629,10,6901,
4827,100664,2025-03-16,2,Interpol Alert,Emirates,EK-112,33,6729,
4828,4549,2025-11-14,6,Watchlist Hit,Saudi Airlines,SV-447,9,6607,
4829,139997,2025-01-14,5,Incomplete Travel Docs,flydubai,FZ-735,10,,
4830,42419,2025-05-27,2,Court Order,Turkish Airlines,TK-446,33,,
4831,30438,2025-04-26,3,Watchlist Hit,flyJinnah,9P-229,12,5010,
4832,4296,2025-10-03,6,ECL Match,Saudi Airlines,SV-102,9,,928
4833,118955,2025-09-02,1,Court Order,Kuwait Airways,KU-496,9,,
4834,57261,2025-03-09,3,Interpol Alert,flydubai,FZ-135,8,4774,
4835,116737,2025-07-17,6,Watchlist Hit,British Airways,BA-749,8,6555,
4836,17881,2025-05-07,4,Court Order,Oman Air,WY-806,8,,
4837,28830,2025-01-24,2,Court Order,Saudi Airlines,SV-754,32,3857,
4838,141564,2025-06-10,2,Interpol Alert,PIA,PK-388,34,3935,
4839,103414,2025-06-28,3,ECL Match,Gulf Air,GF-264,32,,1077
4840,70036,2025-12-04,4,ECL Match,Serene Air,ER-119,10,,2475
4841,51814,2025-10-05,1,ECL Match,Oman Air,WY-176,12,,1436
4842,7747,2025-03-13,1,Incomplete Travel Docs,PIA,PK-422,11,,
4843,115061,2025-03-26,3,Suspicious Behavior,flyJinnah,9P-912,10,,
4844,137573,2025-08-07,2,ECL Match,AirBlue,PA-542,33,,678
4845,50702,2025-07-19,3,Watchlist Hit,AirBlue,PA-163,9,260,
4846,6837,2025-11-13,6,Invalid Documents,Emirates,EK-680,9,,
4847,84117,2025-02-20,1,ECL Match,flydubai,FZ-347,9,,430
4848,2670,2025-09-01,3,Airline Refusal,Gulf Air,GF-980,10,,
4849,116082,2025-06-01,3,Watchlist Hit,Kuwait Airways,KU-986,11,404,
4850,45763,2025-09-17,1,ECL Match,Air Arabia,G9-720,5,,2450
4851,97659,2025-11-19,1,Watchlist Hit,Air Arabia,G9-578,9,5911,
4852,81013,2025-10-07,3,Incomplete Travel Docs,Turkish Airlines,TK-875,32,,
4853,77061,2025-10-24,1,ECL Match,Etihad Airways,EY-151,9,,1280
4854,119102,2025-08-26,1,ECL Match,Turkish Airlines,TK-672,9,,1697
4855,4111,2025-02-08,3,Invalid Documents,Gulf Air,GF-952,31,,
4856,146186,2025-10-25,1,Court Order,flyJinnah,9P-885,12,,
4857,85492,2025-10-20,1,Other,Saudi Airlines,SV-444,32,,
4858,100071,2025-11-14,6,ECL Match,flydubai,FZ-734,12,,1433
4859,20576,2025-11-01,2,Court Order,AirBlue,PA-755,10,,
4860,31859,2025-12-11,2,Interpol Alert,British Airways,BA-943,9,,
4861,34010,2025-12-08,6,Interpol Alert,Gulf Air,GF-585,10,6035,
4862,39464,2025-11-23,4,ECL Match,Oman Air,WY-152,33,,1290
4863,137739,2025-05-04,2,Watchlist Hit,AirBlue,PA-537,9,1531,
4864,127030,2025-08-15,4,Incomplete Travel Docs,Gulf Air,GF-747,8,,
4865,108602,2025-01-05,8,ECL Match,British Airways,BA-411,33,,850
4866,106303,2025-12-06,1,ECL Match,Emirates,EK-507,12,,527
4867,106883,2025-02-16,5,Watchlist Hit,flydubai,FZ-394,15,1182,
4868,74233,2025-08-15,2,Watchlist Hit,PIA,PK-313,9,7169,
4869,41251,2025-11-24,6,ECL Match,Oman Air,WY-557,34,,1665
4870,145584,2025-02-25,3,ECL Match,AirBlue,PA-317,10,,2188
4871,62681,2025-12-04,8,Watchlist Hit,Qatar Airways,QR-148,8,1444,
4872,122417,2025-08-11,1,Incomplete Travel Docs,Qatar Airways,QR-358,8,,
4873,144615,2025-06-28,4,Invalid Documents,PIA,PK-606,31,,
4874,10909,2025-06-20,3,ECL Match,Gulf Air,GF-888,9,,18
4875,54920,2025-04-19,2,Watchlist Hit,Gulf Air,GF-472,34,6289,
4876,61616,2025-01-17,3,Watchlist Hit,Emirates,EK-259,9,602,
4877,116207,2025-11-25,2,ECL Match,flydubai,FZ-363,7,,2395
4878,91510,2025-03-02,6,Airline Refusal,Emirates,EK-792,11,,
4879,103392,2025-01-06,2,ECL Match,British Airways,BA-660,31,,568
4880,92408,2025-11-26,5,ECL Match,flyJinnah,9P-716,9,,2716
4881,15333,2025-01-18,2,Incomplete Travel Docs,flyJinnah,9P-346,10,,
4882,4205,2025-12-04,3,Invalid Documents,flyJinnah,9P-474,7,,
4883,149426,2025-02-09,2,Watchlist Hit,Gulf Air,GF-505,10,3695,
4884,140252,2025-04-08,2,Watchlist Hit,Etihad Airways,EY-584,8,7859,
4885,146898,2025-03-26,2,Watchlist Hit,Kuwait Airways,KU-190,31,270,
4886,124089,2025-07-17,2,Interpol Alert,Air Arabia,G9-268,11,,
4887,104480,2025-10-08,1,Suspicious Behavior,Turkish Airlines,TK-427,10,,
4888,138962,2025-06-27,1,ECL Match,Oman Air,WY-787,9,,2712
4889,112652,2025-03-05,3,ECL Match,Oman Air,WY-679,35,,951
4890,145703,2025-08-05,4,Watchlist Hit,Serene Air,ER-398,31,2931,
4891,116169,2025-02-02,3,Invalid Documents,British Airways,BA-111,33,,
4892,33425,2025-12-27,1,Watchlist Hit,AirBlue,PA-363,10,5203,
4893,50091,2025-03-04,1,Court Order,Turkish Airlines,TK-326,9,6798,
4894,71186,2025-07-12,8,Interpol Alert,Etihad Airways,EY-974,10,,
4895,100072,2025-08-01,2,ECL Match,Kuwait Airways,KU-352,31,,1545
4896,25552,2025-10-03,3,Suspicious Behavior,flyJinnah,9P-672,31,,
4897,112236,2025-09-24,1,Airline Refusal,Air Arabia,G9-725,32,,
4898,36380,2025-01-08,6,Incomplete Travel Docs,Qatar Airways,QR-339,15,,
4899,29339,2025-11-11,1,Watchlist Hit,British Airways,BA-563,12,243,
4900,115726,2025-10-22,6,ECL Match,Etihad Airways,EY-133,35,,740
4901,77943,2025-06-11,1,Invalid Documents,Saudi Airlines,SV-562,7,,
4902,25582,2025-02-12,1,Watchlist Hit,Kuwait Airways,KU-933,8,7585,
4903,86267,2025-10-28,8,ECL Match,Serene Air,ER-171,33,,2148
4904,25043,2025-04-06,1,Interpol Alert,Oman Air,WY-866,10,,
4905,109391,2025-07-05,3,ECL Match,Turkish Airlines,TK-522,10,,20
4906,69465,2025-11-03,3,Court Order,flydubai,FZ-986,10,2335,
4907,89454,2025-01-11,6,Watchlist Hit,Emirates,EK-117,12,662,
4908,2419,2025-09-01,1,ECL Match,PIA,PK-948,31,,2635
4909,24545,2025-11-26,3,Court Order,Etihad Airways,EY-633,34,,
4910,15107,2025-06-26,5,Watchlist Hit,Kuwait Airways,KU-794,32,101,
4911,15390,2025-02-22,1,ECL Match,Gulf Air,GF-702,5,,2535
4912,141212,2025-12-21,2,Watchlist Hit,Turkish Airlines,TK-207,13,2896,
4913,18797,2025-06-22,1,Interpol Alert,Gulf Air,GF-505,33,152,
4914,88461,2025-10-03,2,Watchlist Hit,British Airways,BA-233,15,6613,
4915,102136,2025-01-02,3,Watchlist Hit,Turkish Airlines,TK-338,32,6290,
4916,75033,2025-02-01,1,ECL Match,Etihad Airways,EY-939,31,,1784
4917,138403,2025-12-25,3,Court Order,flyJinnah,9P-976,32,6471,
4918,107483,2025-10-07,2,Watchlist Hit,flyJinnah,9P-669,8,4296,
4919,97740,2025-11-24,3,Court Order,Kuwait Airways,KU-581,9,2180,
4920,48670,2025-02-21,1,Watchlist Hit,Etihad Airways,EY-477,10,6152,
4921,58201,2025-08-03,1,Other,flydubai,FZ-735,8,,
4922,134520,2025-09-11,1,ECL Match,AirBlue,PA-508,11,,247
4923,65121,2025-01-26,3,Airline Refusal,Oman Air,WY-399,12,,
4924,42913,2025-04-22,2,Other,Oman Air,WY-692,31,,
4925,102302,2025-06-18,6,ECL Match,flydubai,FZ-437,11,,249
4926,102218,2025-10-10,2,Airline Refusal,Saudi Airlines,SV-989,31,,
4927,12101,2025-05-16,1,Court Order,Gulf Air,GF-117,5,,
4928,115286,2025-03-06,1,Incomplete Travel Docs,Oman Air,WY-984,10,,
4929,36718,2025-01-22,3,Interpol Alert,Emirates,EK-152,10,5535,
4930,2205,2025-06-02,6,Watchlist Hit,Air Arabia,G9-299,9,1028,
4931,131133,2025-03-09,3,Watchlist Hit,AirBlue,PA-944,15,319,
4932,143898,2025-06-07,1,ECL Match,Saudi Airlines,SV-677,33,,1760
4933,8049,2025-02-08,8,ECL Match,Oman Air,WY-268,9,,1041
4934,28915,2025-05-09,2,Airline Refusal,Saudi Airlines,SV-910,8,,
4935,90631,2025-12-04,1,ECL Match,Oman Air,WY-524,9,,315
4936,148864,2025-10-16,1,Watchlist Hit,British Airways,BA-826,9,4279,
4937,5218,2025-04-26,2,Interpol Alert,flydubai,FZ-602,12,,
4938,12446,2025-11-14,3,ECL Match,PIA,PK-536,9,,2771
4939,24612,2025-11-22,1,ECL Match,Kuwait Airways,KU-115,12,,1926
4940,7603,2025-07-15,1,Watchlist Hit,Turkish Airlines,TK-225,9,1682,
4941,49111,2025-04-05,5,Airline Refusal,Serene Air,ER-133,32,,
4942,124105,2025-07-27,1,Other,Air Arabia,G9-241,10,,
4943,106913,2025-01-14,3,ECL Match,Saudi Airlines,SV-833,9,,563
4944,10660,2025-11-11,2,ECL Match,Turkish Airlines,TK-333,10,,1828
4945,117079,2025-06-14,6,Invalid Documents,Air Arabia,G9-874,10,,
4946,109833,2025-03-19,2,ECL Match,Serene Air,ER-367,31,,2010
4947,99387,2025-02-16,2,Watchlist Hit,Gulf Air,GF-159,10,2465,
4948,142048,2025-02-28,1,Incomplete Travel Docs,Emirates,EK-454,10,,
4949,104491,2025-10-12,8,Watchlist Hit,Emirates,EK-161,10,6217,
4950,86277,2025-04-10,2,ECL Match,Saudi Airlines,SV-122,10,,2376
4951,22462,2025-12-18,3,Interpol Alert,Emirates,EK-707,7,7169,
4952,104584,2025-07-17,8,ECL Match,AirBlue,PA-304,31,,880
4953,139150,2025-12-21,3,Incomplete Travel Docs,PIA,PK-764,34,,
4954,138678,2025-01-02,2,Court Order,flyJinnah,9P-318,35,6573,
4955,97453,2025-09-17,3,Watchlist Hit,Serene Air,ER-539,10,225,
4956,134890,2025-08-27,4,Watchlist Hit,Qatar Airways,QR-782,11,4908,
4957,138659,2025-11-05,8,Watchlist Hit,PIA,PK-698,10,6701,
4958,2376,2025-09-20,1,Other,Emirates,EK-112,9,,
